invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes,prepared_by
INV-21474,DISP-01864,OMC-016,KPA Marine,LUB,2026-04-29,24904,FIN-001
INV-72631,DISP-01909,OMC-013,Lake Oil,LUB,2026-06-29,168388,FIN-002
INV-93278,DISP-01904,OMC-018,Uganda National Oil,LPG,2025-04-13,37200,FIN-003
INV-49857,DISP-07328,OMC-006,Hashi Energy,LPG,2025-03-14,163674,FIN-001
INV-30444,DISP-07674,OMC-020,Ethiopian Oil,LUB,2026-02-09,30309,FIN-001
INV-40614,DISP-09808,OMC-003,Rubis Energy,AGO,2025-09-20,48675,FIN-003
INV-13258,DISP-04309,OMC-008,National Oil,LPG,09/06/2025,259899,FIN-002
INV-16053,DISP-02099,OMC-015,Mombasa Petroleum,AGO,2026-06-16,25627,FIN-002
INV-10772,DISP-02989,OMC-003,Rubis Energy,HFO,2026-05-09,56911,FIN-002
INV-42343,DISP-02886,OMC-007,Kobil,PMS,2025-08-18,22465,FIN-005
INV-17634,DISP-08211,OMC-017,KAA Aviation,AGO,29/03/2026,212770,FIN-005
INV-83961,DISP-08794,OMC-018,Uganda National Oil,PMS,2025-04-27,45298,FIN-002
INV-97151,DISP-07724,OMC-012,Galana Energies,HFO,2026-03-20,37527,FIN-004
INV-38838,DISP-06358,OMC-019,Tanzania Petroleum,JETA1,2025-09-01,43265,FIN-005
INV-10350,DISP-08864,OMC-008,National Oil,LPG,2026-06-02,28637,FIN-004
INV-47884,DISP-09877,OMC-003,Rubis Energy,DPK,2026-03-08," KES 54,493 ",FIN-005
INV-41178,DISP-00359,OMC-004,Gulf Energy,HFO,,163800,FIN-005
INV-15961,DISP-02564,OMC-003,Rubis Energy,PMS,2025-04-16,60016,FIN-004
INV-68220,DISP-02494,OMC-010,Tamoil,LUB,2025-03-24,24440,FIN-001
INV-11819,DISP-03842,OMC-019,Tanzania Petroleum,LPG,2026-02-04,58130,FIN-002
INV-83922,DISP-06606,OMC-011,Hass Petroleum,AGO,2025-04-08," KES 183,092 ",FIN-003
INV-85219,DISP-09365,OMC-015,Mombasa Petroleum,DPK,2026-04-06,30349,FIN-003
INV-12800,DISP-08133,OMC-020,Ethiopian Oil,LUB,2025-05-01,188695,FIN-004
INV-36408,DISP-02879,OMC-009,Dalbit Petroleum,JETA1,2025-05-04,43670,FIN-004
INV-43931,DISP-04983,OMC-016,KPA Marine,HFO,,209878,FIN-004
INV-78902,DISP-04693,OMC-015,Mombasa Petroleum,DPK,2025-04-21,143807,FIN-001
INV-40851,DISP-08967,OMC-013,Lake Oil,LPG,2026-07-06,260390,FIN-004
INV-90224,DISP-06603,OMC-015,Mombasa Petroleum,PMS,,128981,FIN-004
INV-43574,DISP-03410,OMC-004,Gulf Energy,HFO,2026-04-26," KES 211,063 ",FIN-001
INV-98755,DISP-03685,OMC-016,KPA Marine,JETA1,2026-03-27,255359,FIN-004
INV-28223,DISP-04053,OMC-008,National Oil,LUB,2025-09-25,49477,FIN-003
INV-88122,DISP-04047,OMC-015,Mombasa Petroleum,LUB,2026-01-19,122429,FIN-005
INV-76805,DISP-01514,OMC-014,Texol Energies,DPK,2025-05-28,250292,FIN-005
INV-75976,DISP-00813,OMC-008,National Oil,LUB,2025-12-19,40129,FIN-002
INV-71001,DISP-02473,OMC-016,KPA Marine,DPK,2025-02-26,34230,FIN-003
INV-76388,DISP-08963,OMC-017,KAA Aviation,DPK,2026-02-12,54092,FIN-001
INV-68974,DISP-05426,OMC-016,KPA Marine,LPG,2025-09-03,80966,FIN-002
INV-70044,DISP-04666,OMC-017,KAA Aviation,LUB,2025-07-26,55039,FIN-003
INV-83583,DISP-05692,OMC-012,Galana Energies,AGO,2026-03-22,134027,FIN-004
INV-22655,DISP-05758,OMC-004,Gulf Energy,DPK,2026-04-14,56744,FIN-002
INV-10634,DISP-06356,OMC-008,National Oil,DPK,2026-07-06,203853,FIN-004
INV-36539,DISP-03303,OMC-008,National Oil,LPG,2025-04-30,20694,FIN-004
INV-62982,DISP-04686,OMC-002,Vivo Energy,AGO,2025-03-07,126392,FIN-005
INV-15251,DISP-08538,OMC-016,KPA Marine,AGO,2025-02-05,53592,FIN-001
INV-59811,DISP-05214,OMC-006,Hashi Energy,AGO,2025-08-10,30027,FIN-002
INV-37475,DISP-05260,OMC-002,Vivo Energy,DPK,2025-06-07,78280,FIN-002
INV-35153,DISP-02084,OMC-005,PetroOil Kenya,HFO,2026-04-17,46270,FIN-003
INV-47034,DISP-09945,OMC-003,Rubis Energy,HFO,2025-10-17,259903,FIN-002
INV-98550,DISP-07417,OMC-015,Mombasa Petroleum,AGO,2026-06-29,28074,FIN-003
INV-11790,DISP-00650,OMC-011,Hass Petroleum,HFO,2025-04-29,128720,FIN-001
INV-79050,DISP-07277,OMC-019,Tanzania Petroleum,LUB,2025-10-04,130037,FIN-004
INV-73365,DISP-09761,OMC-019,Tanzania Petroleum,LUB,2026-04-27,26495,FIN-001
INV-24426,DISP-02197,OMC-007,Kobil,AGO,2026-01-16,184746,FIN-005
INV-57646,DISP-03029,OMC-013,Lake Oil,LPG,2025-09-13,215608,FIN-002
INV-40041,DISP-02292,OMC-006,Hashi Energy,DPK,2025-02-13,46773,FIN-002
INV-68677,DISP-07149,OMC-013,Lake Oil,DPK,2025-10-17,23513,FIN-003
INV-51091,DISP-03657,OMC-007,Kobil,LPG,14/08/2025,123046,FIN-004
INV-39764,DISP-05134,OMC-010,Tamoil,PMS,2025-07-05,38352,FIN-002
INV-47430,DISP-06591,OMC-019,Tanzania Petroleum,AGO,2025-05-29,265929,FIN-004
INV-36053,DISP-09529,OMC-018,Uganda National Oil,JETA1,2025-09-27,143381,FIN-003
INV-71181,DISP-02210,OMC-009,Dalbit Petroleum,JETA1,2025-06-07,134524,FIN-005
INV-70943,DISP-01164,OMC-004,Gulf Energy,AGO,2026-02-23,164653,FIN-003
INV-82079,DISP-08744,OMC-018,Uganda National Oil,PMS,2025-02-06,30163,FIN-004
INV-21798,DISP-00708,OMC-002,Vivo Energy,PMS,2025-09-06,202965,FIN-003
INV-59069,DISP-01149,OMC-006,Hashi Energy,LPG,2025-08-01,259117,FIN-002
INV-99262,DISP-04935,OMC-009,Dalbit Petroleum,LUB,2026-01-27,207563,FIN-004
INV-68823,DISP-08848,OMC-001,TotalEnergies Kenya,LUB,2025-10-22,244160,FIN-002
INV-67324,DISP-03817,OMC-016,KPA Marine,LUB,2025-03-22,52692,FIN-003
INV-59645,DISP-00145,OMC-002,Vivo Energy,JETA1,2026-06-24,58129,FIN-001
INV-84095,DISP-09896,OMC-017,KAA Aviation,AGO,2025-09-17,188630,FIN-003
INV-23388,DISP-01342,OMC-004,Gulf Energy,DPK,2026-04-08,61746,FIN-005
INV-12105,DISP-02982,OMC-013,Lake Oil,PMS,2025-09-17,101146,FIN-003
INV-96314,DISP-02411,OMC-004,Gulf Energy,LUB,14/03/2026,198155,FIN-004
INV-57454,DISP-03841,OMC-012,Galana Energies,DPK,2026-05-02,285455,FIN-005
INV-77664,DISP-01366,OMC-012,Galana Energies,JETA1,15/03/2026,113766,FIN-004
INV-95203,DISP-07907,OMC-016,KPA Marine,PMS,2025-01-19,29453,FIN-002
INV-83071,DISP-02348,OMC-006,Hashi Energy,AGO,2025-05-12,46745,FIN-005
INV-59121,DISP-01377,OMC-012,Galana Energies,LPG,2026-05-02,516581,FIN-003
INV-75950,DISP-06214,OMC-019,Tanzania Petroleum,AGO,2025-12-09,52317,FIN-002
INV-32509,DISP-01959,OMC-003,Rubis Energy,LUB,2026-04-12,40733,FIN-004
INV-53085,DISP-08821,OMC-015,Mombasa Petroleum,HFO,2026-02-24,253475,FIN-002
INV-56969,DISP-06083,OMC-009,Dalbit Petroleum,LPG,2025-09-29,182137,FIN-001
INV-11896,DISP-02343,OMC-017,KAA Aviation,LUB,2025-12-02,52620,FIN-001
INV-59622,DISP-05863,OMC-014,Texol Energies,AGO,2025-10-16,254401,FIN-005
INV-74397,DISP-08565,OMC-008,National Oil,DPK,2025-12-08,158705,FIN-004
INV-22188,DISP-08749,OMC-012,Galana Energies,DPK,2026-02-20,168801,FIN-001
INV-20323,DISP-04443,OMC-016,KPA Marine,JETA1,2025-02-07,105197,FIN-003
INV-78143,DISP-06369,OMC-015,Mombasa Petroleum,LPG,2025-12-29,274434,FIN-004
INV-13652,DISP-03761,OMC-007,Kobil,PMS,2026-05-02,130431,FIN-004
INV-62177,DISP-01702,OMC-014,Texol Energies,DPK,2025-12-19,36264,FIN-003
INV-12488,DISP-05500,OMC-019,Tanzania Petroleum,LUB,2025-03-18,57980,FIN-002
INV-62513,DISP-08407,OMC-003,Rubis Energy,PMS,18/06/2025,53293,FIN-002
INV-49124,DISP-01529,OMC-014,Texol Energies,LUB,2025-05-26,31906,FIN-002
INV-20347,DISP-09977,OMC-020,Ethiopian Oil,HFO,2025-01-30,35404,FIN-004
INV-88618,DISP-02608,OMC-014,Texol Energies,JETA1,2026-05-17,47708,FIN-003
INV-40132,DISP-01123,OMC-007,Kobil,JETA1,2025-01-29,39255,FIN-005
INV-87921,DISP-06427,OMC-009,Dalbit Petroleum,DPK,2025-12-06,43177,FIN-005
INV-18929,DISP-01430,OMC-020,Ethiopian Oil,AGO,2025-02-08,58617,FIN-001
INV-85898,DISP-01572,OMC-007,Kobil,HFO,2025-02-03,169619,FIN-001
INV-26258,DISP-05650,OMC-009,Dalbit Petroleum,AGO,2026-06-26,38904,FIN-001
INV-45427,DISP-09780,OMC-017,KAA Aviation,HFO,2025-09-08,147682,FIN-002
INV-39976,DISP-07785,OMC-011,Hass Petroleum,AGO,2025-04-11,136809,FIN-002
INV-47967,DISP-01691,OMC-001,TotalEnergies Kenya,PMS,,59159,FIN-004
INV-64022,DISP-09358,OMC-008,National Oil,LUB,2026-05-20,21366,FIN-003
INV-70086,DISP-07251,OMC-017,KAA Aviation,HFO,2025-07-12,28731,FIN-003
INV-13160,DISP-05975,OMC-007,Kobil,DPK,2025-04-22," KES 124,929 ",FIN-002
INV-46504,DISP-04826,OMC-012,Galana Energies,LUB,,104540,FIN-004
INV-92882,DISP-09822,OMC-009,Dalbit Petroleum,LUB,2025-05-14,169444,FIN-003
INV-98074,DISP-04360,OMC-003,Rubis Energy,LPG,03/12/2025,257933,FIN-004
INV-84374,DISP-00350,OMC-009,Dalbit Petroleum,HFO,2025-12-08,25911,FIN-003
INV-91024,DISP-08432,OMC-008,National Oil,LPG,2025-03-06,46357,FIN-003
INV-99200,DISP-05091,OMC-001,TotalEnergies Kenya,DPK,2025-11-04,158623,FIN-002
INV-35829,DISP-04946,OMC-020,Ethiopian Oil,JETA1,2025-05-26,234474,FIN-005
INV-86816,DISP-05037,OMC-010,Tamoil,PMS,2025-04-25,111879,FIN-001
INV-24372,DISP-04797,OMC-001,TotalEnergies Kenya,LPG,2026-05-11,86500,FIN-004
INV-81435,DISP-09986,OMC-007,Kobil,PMS,2025-01-17,70851,FIN-003
INV-63338,DISP-01105,OMC-006,Hashi Energy,LPG,2025-07-06,150245,FIN-004
INV-13786,DISP-07280,OMC-017,KAA Aviation,PMS,2026-05-22,221617,FIN-005
INV-45393,DISP-09581,OMC-009,Dalbit Petroleum,JETA1,2026-01-25,183423,FIN-002
INV-43988,DISP-08930,OMC-020,Ethiopian Oil,PMS,2026-05-08,85587,FIN-003
INV-27131,DISP-03420,OMC-019,Tanzania Petroleum,LPG,2026-06-14,175595,FIN-005
INV-96689,DISP-06423,OMC-016,KPA Marine,DPK,2025-03-04,26913,FIN-003
INV-61258,DISP-03421,OMC-008,National Oil,LUB,2025-12-26,204831,FIN-004
INV-81187,DISP-00037,OMC-001,TotalEnergies Kenya,LUB,2026-05-26,124856,FIN-005
INV-66944,DISP-06721,OMC-001,TotalEnergies Kenya,LPG,,38572,FIN-003
INV-36217,DISP-06889,OMC-002,Vivo Energy,LUB,2026-02-27,175147,FIN-004
INV-54906,DISP-08384,OMC-010,Tamoil,AGO,2026-03-05,48858,FIN-004
INV-86686,DISP-09337,OMC-003,Rubis Energy,DPK,15/06/2025,61246,FIN-005
INV-49503,DISP-05565,OMC-017,KAA Aviation,JETA1,2025-08-25,59349,FIN-004
INV-54640,DISP-00941,OMC-016,KPA Marine,PMS,2025-09-21,163132,FIN-001
INV-26321,DISP-01525,OMC-011,Hass Petroleum,PMS,2026-03-25,54135,FIN-004
INV-71048,DISP-05331,OMC-019,Tanzania Petroleum,PMS,2025-08-12,45447,FIN-005
INV-43146,DISP-09595,OMC-003,Rubis Energy,LUB,2026-06-23,170033,FIN-002
INV-61509,DISP-08196,OMC-020,Ethiopian Oil,AGO,2025-11-07,55114,FIN-005
INV-63672,DISP-08855,OMC-007,Kobil,LPG,2025-09-08,150998,FIN-005
INV-19403,DISP-00704,OMC-017,KAA Aviation,DPK,2026-05-31,165317,FIN-003
INV-89980,DISP-08156,OMC-011,Hass Petroleum,PMS,2025-01-14,258154,FIN-005
INV-67935,DISP-07188,OMC-014,Texol Energies,HFO,2026-03-03,59618,FIN-004
INV-89061,DISP-01831,OMC-009,Dalbit Petroleum,PMS,2026-05-25,170889,FIN-005
INV-95935,DISP-04484,OMC-016,KPA Marine,LPG,2025-10-12,117210,FIN-002
INV-54433,DISP-05982,OMC-017,KAA Aviation,AGO,2026-07-03,25121,FIN-004
INV-41226,DISP-03651,OMC-004,Gulf Energy,JETA1,,166983,FIN-003
INV-35666,DISP-09231,OMC-001,TotalEnergies Kenya,LPG,2026-02-23,218945,FIN-003
INV-66899,DISP-06688,OMC-013,Lake Oil,AGO,2025-05-02,134451,FIN-004
INV-37387,DISP-08755,OMC-017,KAA Aviation,AGO,2025-02-10,100003,FIN-005
INV-62328,DISP-06285,OMC-013,Lake Oil,LUB,2025-06-06,30425,FIN-002
INV-89169,DISP-05901,OMC-006,Hashi Energy,LPG,2025-12-30,139784,FIN-001
INV-75300,DISP-09212,OMC-010,Tamoil,DPK,2025-04-22,48773,FIN-005
INV-57073,DISP-09047,OMC-019,Tanzania Petroleum,DPK,2026-03-06," KES 40,640 ",FIN-004
INV-15483,DISP-07161,OMC-014,Texol Energies,LPG,2026-02-10,38174,FIN-005
INV-73620,DISP-04642,OMC-006,Hashi Energy,PMS,2025-07-31,37970,FIN-002
INV-61107,DISP-04673,OMC-001,TotalEnergies Kenya,HFO,2025-06-17,158731,FIN-001
INV-30913,DISP-01490,OMC-003,Rubis Energy,HFO,2026-05-05,175949,FIN-001
INV-71641,DISP-06844,OMC-009,Dalbit Petroleum,JETA1,2025-10-01,50547,FIN-004
INV-10687,DISP-09703,OMC-002,Vivo Energy,JETA1,2025-07-06,23603,FIN-002
INV-69817,DISP-09219,OMC-016,KPA Marine,DPK,2026-02-08,60102,FIN-005
INV-48696,DISP-03152,OMC-008,National Oil,HFO,2025-07-04," KES 239,634 ",FIN-001
INV-60349,DISP-04140,OMC-013,Lake Oil,DPK,2025-01-18," KES 176,758 ",FIN-001
INV-66253,DISP-03756,OMC-010,Tamoil,JETA1,2026-02-20,35430,FIN-001
INV-39540,DISP-06354,OMC-001,TotalEnergies Kenya,LPG,2026-02-21,181836,FIN-001
INV-33994,DISP-05997,OMC-017,KAA Aviation,AGO,2025-10-16," KES 256,530 ",FIN-005
INV-17556,DISP-00077,OMC-002,Vivo Energy,HFO,2025-03-29,166202,FIN-002
INV-65565,DISP-01994,OMC-006,Hashi Energy,LUB,2025-03-22,44274,FIN-003
INV-60748,DISP-04670,OMC-015,Mombasa Petroleum,JETA1,,230971,FIN-005
INV-84332,DISP-08675,OMC-015,Mombasa Petroleum,AGO,2025-09-01,119689,FIN-003
INV-10608,DISP-00624,OMC-011,Hass Petroleum,LUB,2025-07-09,120149,FIN-005
INV-21596,DISP-07517,OMC-006,Hashi Energy,LUB,14/12/2025,170667,FIN-001
INV-13161,DISP-02662,OMC-018,Uganda National Oil,JETA1,2025-04-10,39306,FIN-001
INV-23725,DISP-01510,OMC-012,Galana Energies,LUB,2026-04-21,47743,FIN-005
INV-83769,DISP-06385,OMC-001,TotalEnergies Kenya,JETA1,2025-12-15,135290,FIN-002
INV-70263,DISP-09681,OMC-004,Gulf Energy,LUB,2026-04-05,156607,FIN-004
INV-97859,DISP-00557,OMC-006,Hashi Energy,AGO,2025-08-01," KES 30,074 ",FIN-004
INV-65352,DISP-06598,OMC-009,Dalbit Petroleum,PMS,2025-01-29,30153,FIN-001
INV-86889,DISP-03962,OMC-010,Tamoil,LPG,2026-01-27,60691,FIN-002
INV-29152,DISP-06965,OMC-011,Hass Petroleum,JETA1,2026-05-23,165152,FIN-005
INV-87468,DISP-03088,OMC-019,Tanzania Petroleum,LPG,2025-05-23,34714,FIN-005
INV-35283,DISP-06200,OMC-014,Texol Energies,LUB,2025-12-29,28932,FIN-005
INV-88128,DISP-02832,OMC-013,Lake Oil,AGO,2025-07-13,24113,FIN-004
INV-64724,DISP-05370,OMC-011,Hass Petroleum,PMS,2025-05-26,259294,FIN-001
INV-13337,DISP-01308,OMC-003,Rubis Energy,HFO,2025-05-13,35354,FIN-001
INV-55224,DISP-01157,OMC-010,Tamoil,JETA1,2026-07-03,226489,FIN-005
INV-43559,DISP-09913,OMC-015,Mombasa Petroleum,PMS,2025-12-10,77353,FIN-001
INV-96336,DISP-00524,OMC-019,Tanzania Petroleum,PMS,2025-12-17,249435,FIN-005
INV-78584,DISP-02551,OMC-001,TotalEnergies Kenya,LPG,2026-02-10,35549,FIN-005
INV-84446,DISP-09834,OMC-018,Uganda National Oil,LPG,2026-03-14,52177,FIN-003
INV-33815,DISP-03677,OMC-008,National Oil,LPG,2026-01-05,127819,FIN-002
INV-57715,DISP-04218,OMC-002,Vivo Energy,AGO,2026-04-27,32484,FIN-003
INV-30776,DISP-04036,OMC-018,Uganda National Oil,HFO,2026-05-24,53375,FIN-001
INV-22907,DISP-04282,OMC-015,Mombasa Petroleum,LUB,2025-08-27,276542,FIN-005
INV-55236,DISP-06167,OMC-018,Uganda National Oil,HFO,2025-12-23,170647,FIN-002
INV-17925,DISP-09186,OMC-006,Hashi Energy,AGO,2026-03-03,117308,FIN-004
INV-42471,DISP-00805,OMC-010,Tamoil,HFO,2026-05-06," KES 195,904 ",FIN-005
INV-90691,DISP-03018,OMC-005,PetroOil Kenya,LUB,2026-04-03,50290,FIN-005
INV-48176,DISP-02339,OMC-012,Galana Energies,LPG,2026-03-27,126319,FIN-004
INV-16904,DISP-02023,OMC-001,TotalEnergies Kenya,JETA1,2025-05-01," KES 144,929 ",FIN-002
INV-97527,DISP-02904,OMC-008,National Oil,HFO,2025-01-18,71108,FIN-001
INV-87440,DISP-06652,OMC-012,Galana Energies,AGO,2026-02-11," KES 51,242 ",FIN-004
INV-20282,DISP-02217,OMC-014,Texol Energies,JETA1,2025-09-28,25759,FIN-004
INV-33254,DISP-01730,OMC-016,KPA Marine,LUB,2025-08-06,28252,FIN-003
INV-25475,DISP-03943,OMC-013,Lake Oil,LPG,2025-07-24,125066,FIN-004
INV-91732,DISP-05588,OMC-003,Rubis Energy,DPK,2025-03-25,65779,FIN-005
INV-98642,DISP-05046,OMC-016,KPA Marine,AGO,2026-03-23,139499,FIN-005
INV-81684,DISP-09692,OMC-006,Hashi Energy,DPK,2025-04-13,57550,FIN-005
INV-13449,DISP-04776,OMC-002,Vivo Energy,DPK,2025-03-05,92264,FIN-005
INV-56206,DISP-05724,OMC-015,Mombasa Petroleum,AGO,2026-01-12,139761,FIN-002
INV-55466,DISP-02893,OMC-010,Tamoil,DPK,2025-12-18,73150,FIN-005
INV-81170,DISP-06828,OMC-019,Tanzania Petroleum,LUB,2025-10-10,56404,FIN-003
INV-77506,DISP-00124,OMC-009,Dalbit Petroleum,PMS,2025-10-11,138920,FIN-001
INV-40778,DISP-00862,OMC-019,Tanzania Petroleum,AGO,2025-03-03,44119,FIN-004
INV-33880,DISP-08948,OMC-012,Galana Energies,HFO,2026-02-21,28599,FIN-002
INV-41314,DISP-05882,OMC-001,TotalEnergies Kenya,HFO,2026-04-11,59684,FIN-004
INV-10207,DISP-07132,OMC-005,PetroOil Kenya,PMS,2026-04-03,194600,FIN-004
INV-91845,DISP-02771,OMC-011,Hass Petroleum,JETA1,2025-12-30,231331,FIN-004
INV-41706,DISP-05689,OMC-019,Tanzania Petroleum,LUB,2025-08-06,53796,FIN-002
INV-49717,DISP-07404,OMC-007,Kobil,PMS,2026-04-24,206265,FIN-002
INV-27501,DISP-05580,OMC-012,Galana Energies,PMS,2026-04-17,22587,FIN-001
INV-27998,DISP-00351,OMC-010,Tamoil,HFO,2026-03-19,200552,FIN-005
INV-57754,DISP-01093,OMC-010,Tamoil,JETA1,2025-05-10,22356,FIN-005
INV-13142,DISP-06668,OMC-007,Kobil,AGO,2025-03-26,247895,FIN-002
INV-53659,DISP-02114,OMC-014,Texol Energies,LUB,30/10/2025,30311,FIN-003
INV-93025,DISP-00910,OMC-006,Hashi Energy,PMS,2025-12-20," KES 121,079 ",FIN-005
INV-24854,DISP-01512,OMC-010,Tamoil,HFO,2025-12-05,52137,FIN-002
INV-21632,DISP-02403,OMC-015,Mombasa Petroleum,HFO,2025-09-03,81320,FIN-004
INV-76345,DISP-05397,OMC-007,Kobil,HFO,2025-10-07,26062,FIN-005
INV-14485,DISP-05217,OMC-004,Gulf Energy,PMS,2026-03-10,37645,FIN-005
INV-11538,DISP-01259,OMC-011,Hass Petroleum,AGO,2026-07-04,60972,FIN-001
INV-82775,DISP-08865,OMC-006,Hashi Energy,HFO,2025-10-25,21338,FIN-001
INV-58769,DISP-01852,OMC-020,Ethiopian Oil,LUB,2025-03-29,188929,FIN-001
INV-13272,DISP-05244,OMC-019,Tanzania Petroleum,DPK,2025-03-05,227435,FIN-004
INV-83199,DISP-07447,OMC-003,Rubis Energy,AGO,2025-04-01,256018,FIN-005
INV-57422,DISP-06691,OMC-014,Texol Energies,LPG,2025-05-24," KES 137,307 ",FIN-002
INV-52672,DISP-03266,OMC-010,Tamoil,HFO,2026-02-13,42778,FIN-002
INV-23765,DISP-07082,OMC-019,Tanzania Petroleum,AGO,2025-09-27,47379,FIN-002
INV-22352,DISP-04462,OMC-006,Hashi Energy,LUB,2026-03-30,46507,FIN-003
INV-34602,DISP-07928,OMC-007,Kobil,JETA1,2025-10-01,123169,FIN-003
INV-31665,DISP-05475,OMC-019,Tanzania Petroleum,DPK,2026-01-14,99712,FIN-005
INV-41180,DISP-05024,OMC-007,Kobil,LUB,2025-07-07,95869,FIN-004
INV-58874,DISP-09402,OMC-019,Tanzania Petroleum,JETA1,2025-06-24,48101,FIN-002
INV-73223,DISP-05678,OMC-017,KAA Aviation,AGO,2025-04-07,226387,FIN-001
INV-36577,DISP-06824,OMC-014,Texol Energies,LUB,14/01/2025,166118,FIN-002
INV-72262,DISP-08392,OMC-018,Uganda National Oil,HFO,2025-09-10,157442,FIN-004
INV-74870,DISP-05844,OMC-011,Hass Petroleum,DPK,2025-02-28,115175,FIN-001
INV-91967,DISP-00388,OMC-012,Galana Energies,LUB,2026-04-14,152835,FIN-004
INV-97156,DISP-00173,OMC-004,Gulf Energy,LUB,2026-02-25,48920,FIN-004
INV-90548,DISP-00891,OMC-017,KAA Aviation,LUB,2025-02-10,34992,FIN-004
INV-88485,DISP-03343,OMC-008,National Oil,AGO,2026-01-31,306991,FIN-001
INV-29474,DISP-03788,OMC-001,TotalEnergies Kenya,JETA1,2025-02-14,39899,FIN-003
INV-58119,DISP-02261,OMC-003,Rubis Energy,PMS,2025-07-02,152317,FIN-003
INV-78613,DISP-02755,OMC-006,Hashi Energy,LPG,2025-11-23,55321,FIN-002
INV-77812,DISP-03527,OMC-011,Hass Petroleum,PMS,2026-03-05,198615,FIN-002
INV-13180,DISP-03984,OMC-003,Rubis Energy,LUB,2026-04-30,185647,FIN-002
INV-21592,DISP-03852,OMC-008,National Oil,LPG,2025-10-17,50831,FIN-002
INV-16747,DISP-08831,OMC-006,Hashi Energy,PMS,2025-01-21,173221,FIN-002
INV-98176,DISP-08773,OMC-008,National Oil,JETA1,2025-02-08,47438,FIN-002
INV-57016,DISP-08931,OMC-001,TotalEnergies Kenya,PMS,2025-11-27,27126,FIN-001
INV-95367,DISP-03022,OMC-010,Tamoil,LPG,2025-03-12,46505,FIN-004
INV-65503,DISP-00440,OMC-011,Hass Petroleum,LUB,2025-03-05,102882,FIN-003
INV-85367,DISP-08062,OMC-007,Kobil,HFO,2025-10-09,54505,FIN-001
INV-21760,DISP-01487,OMC-011,Hass Petroleum,HFO,2025-06-09,182583,FIN-003
INV-18352,DISP-08483,OMC-014,Texol Energies,AGO,2026-02-23,61250,FIN-005
INV-74392,DISP-01812,OMC-004,Gulf Energy,DPK,2026-04-24,107994,FIN-002
INV-14993,DISP-08227,OMC-001,TotalEnergies Kenya,LPG,2026-05-01,135948,FIN-005
INV-34846,DISP-09181,OMC-006,Hashi Energy,DPK,2025-12-27,272668,FIN-003
INV-75591,DISP-02768,OMC-002,Vivo Energy,HFO,2026-06-24,271091,FIN-005
INV-84185,DISP-05563,OMC-002,Vivo Energy,JETA1,2026-04-16,34653,FIN-003
INV-32280,DISP-04080,OMC-008,National Oil,JETA1,2026-06-16,34985,FIN-004
INV-98083,DISP-07179,OMC-013,Lake Oil,PMS,2026-04-02,182575,FIN-004
INV-57243,DISP-04235,OMC-010,Tamoil,AGO,2025-08-18,224928,FIN-005
INV-80784,DISP-08894,OMC-004,Gulf Energy,PMS,2026-03-12,25803,FIN-005
INV-89256,DISP-04583,OMC-010,Tamoil,AGO,2026-02-23,52792,FIN-005
INV-90732,DISP-04722,OMC-011,Hass Petroleum,PMS,2025-03-07,257178,FIN-002
INV-38068,DISP-05232,OMC-010,Tamoil,HFO,2026-06-09,52656,FIN-005
INV-25762,DISP-08979,OMC-001,TotalEnergies Kenya,LPG,03/03/2025,210214,FIN-002
INV-33910,DISP-07963,OMC-009,Dalbit Petroleum,PMS,2025-12-04,45191,FIN-003
INV-35760,DISP-07398,OMC-012,Galana Energies,JETA1,,25383,FIN-003
INV-30088,DISP-07740,OMC-003,Rubis Energy,JETA1,2026-03-18,37727,FIN-004
INV-28156,DISP-03695,OMC-013,Lake Oil,PMS,2025-11-21,135660,FIN-002
INV-64082,DISP-08041,OMC-012,Galana Energies,AGO,2026-02-12,185411,FIN-002
INV-80335,DISP-09030,OMC-018,Uganda National Oil,AGO,2025-10-21,40821,FIN-004
INV-38901,DISP-00178,OMC-005,PetroOil Kenya,PMS,2026-04-23,194634,FIN-003
INV-76540,DISP-08785,OMC-013,Lake Oil,LUB,2025-02-12,45982,FIN-002
INV-81973,DISP-03074,OMC-001,TotalEnergies Kenya,LPG,2026-03-23,35884,FIN-002
INV-41381,DISP-06391,OMC-013,Lake Oil,DPK,2025-07-26,111275,FIN-003
INV-18844,DISP-02921,OMC-017,KAA Aviation,HFO,2026-04-17,42776,FIN-004
INV-17925,DISP-09186,OMC-006,Hashi Energy,AGO,03/03/2026,117308,FIN-004
INV-50656,DISP-07389,OMC-019,Tanzania Petroleum,AGO,2025-07-08,31777,FIN-003
INV-71164,DISP-02461,OMC-014,Texol Energies,HFO,2025-03-29,38169,FIN-001
INV-12337,DISP-09420,OMC-003,Rubis Energy,JETA1,2025-09-22,46719,FIN-004
INV-21011,DISP-01824,OMC-007,Kobil,JETA1,2025-11-12,34922,FIN-005
INV-19939,DISP-05130,OMC-020,Ethiopian Oil,DPK,2026-03-07,172363,FIN-003
INV-33912,DISP-06396,OMC-017,KAA Aviation,HFO,2025-01-14,117076,FIN-005
INV-82907,DISP-09658,OMC-017,KAA Aviation,DPK,2025-12-14," KES 44,557 ",FIN-004
INV-77737,DISP-01397,OMC-002,Vivo Energy,PMS,2025-01-20,229111,FIN-002
INV-14979,DISP-08953,OMC-008,National Oil,DPK,2025-08-23,25909,FIN-003
