payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-65804,INV-71709,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-21,63161,1
PAY-83949,INV-30366,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-31,300107,1
PAY-99769,INV-97770,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-07-31,34375,2
PAY-45441,INV-22188,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-02-01,53234,1
PAY-26239,INV-56094,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-07-29,25199,1
PAY-25458,INV-78727,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-10-10,122616,1
PAY-15462,INV-85737,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-13,56358,1
PAY-96138,INV-56863,OMC-016,KPA Marine,GB31MOOJ96499091334123,19/06/2025,73452,1
PAY-78587,INV-14675,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-07,50764,1
PAY-17326,INV-59966,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-15," KES 26,822 ",1
PAY-99552,INV-48718,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-01,223938,1
PAY-88044,INV-26727,OMC-008,National Oil,GB08NAFX56342160733754,2025-04-27,113293,1
PAY-83597,INV-44448,OMC-008,National Oil,GB08NAFX56342160733754,2026-04-06,160018,1
PAY-63039,INV-36468,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-12-14,44775,1
PAY-30789,INV-33410,OMC-016,KPA Marine,GB31MOOJ96499091334123,,125415,1
PAY-83082,INV-79304,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-15," KES 155,599 ",1
PAY-10130,INV-37579,OMC-012,Galana Energies,GB89GWUW86379402654235,,116277,1
PAY-54595,INV-56394,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-22,65063,2
PAY-33667,INV-43096,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-24,82142,1
PAY-23118,INV-16875,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-29,214019,1
PAY-87986,INV-79703,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-01,27135,1
PAY-31077,INV-38154,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-05-12,55252,2
PAY-12881,INV-24959,OMC-008,National Oil,GB08NAFX56342160733754,2025-06-23,133483,1
PAY-50415,INV-80635,OMC-007,Kobil,GB37IDDX82449353487401,2025-05-18,29954,1
PAY-90548,INV-49003,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-12-02,93950,1
PAY-45858,INV-29418,OMC-002,Vivo Energy,GB45OQIR01845146270482,05/08/2025,37815,1
PAY-32967,INV-45571,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-09,100743,1
PAY-86772,INV-66766,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-03-20,31028,1
PAY-62712,INV-71486,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-10,209826,1
PAY-10862,INV-13772,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-23," KES 260,157 ",1
PAY-42463,INV-89249,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-03-21,40998,1
PAY-24927,INV-15408,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-18,31852,1
PAY-94488,INV-63118,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-21,42717,1
PAY-29011,INV-32576,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-08-29,256848,1
PAY-36970,INV-19995,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-03," KES 23,606 ",2
PAY-31321,INV-93278,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-07,58599,2
PAY-26610,INV-46650,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-10,35484,1
PAY-16052,INV-26592,OMC-008,National Oil,GB08NAFX56342160733754,2026-08-06,16693,1
PAY-21692,INV-87280,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-09,27268,1
PAY-64167,INV-52967,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-09,127462,1
PAY-91288,INV-76237,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-03-01," KES 27,471 ",1
PAY-16004,INV-29898,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-02-02,113685,1
PAY-63073,INV-85711,OMC-018,Uganda National Oil,GB73JRAR61317127484677,,212652,1
PAY-53246,INV-63081,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-11-13,55224,1
PAY-10628,INV-71725,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-19,26616,1
PAY-22293,INV-71494,OMC-002,Vivo Energy,GB45OQIR01845146270482,06/03/2026,58288,2
PAY-95897,INV-58480,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-05-27,296004,1
PAY-84732,INV-69005,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-11-18,121983,1
PAY-23685,INV-46945,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-06-05,80503,1
PAY-64026,INV-64111,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-04-12,138872,1
PAY-83590,INV-62846,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-23,175085,1
PAY-68238,INV-40885,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-12-08,8834,2
PAY-34088,INV-40842,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-01-18,52353,1
PAY-21428,INV-51675,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-24,27325,1
PAY-93650,INV-20589,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-24,153048,1
PAY-97659,INV-24863,OMC-003,Rubis Energy,GB04LOQO13315098393010,20/04/2025,51984,1
PAY-99799,INV-85436,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-08-05,49244,1
PAY-60989,INV-23172,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-27,169769,1
PAY-49542,INV-25000,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-07-29,267637,1
PAY-37513,INV-19794,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-15," KES 25,008 ",1
PAY-54579,INV-32629,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-02-09,27031,1
PAY-23384,INV-44531,OMC-008,National Oil,GB08NAFX56342160733754,2025-06-20,31055,1
PAY-53164,INV-74802,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-24,114212,1
PAY-45273,INV-81126,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-02,140881,1
PAY-48796,INV-14658,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-03-28,85619,1
PAY-12308,INV-87988,OMC-007,Kobil,GB37IDDX82449353487401,,50579,2
PAY-89464,INV-37740,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-12-19,110066,1
PAY-38043,INV-63894,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-31,24867,1
PAY-57016,INV-16788,OMC-014,Texol Energies,GB06ONXS45314737996507,15/11/2025,118975,1
PAY-56412,INV-70975,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-23,93481,1
PAY-55046,INV-52858,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-05-09,167710,1
PAY-29873,INV-74938,OMC-008,National Oil,GB08NAFX56342160733754,2026-02-15," KES 80,348 ",1
PAY-75735,INV-73523,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-07-18,38971,2
PAY-52231,INV-51056,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-29,28947,1
PAY-65860,INV-76576,OMC-018,Uganda National Oil,GB73JRAR61317127484677,25/01/2026," KES 213,731 ",1
PAY-19575,INV-18436,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-04-04,174231,1
PAY-14356,INV-30766,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-27,146069,1
PAY-85219,INV-63764,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-21,198122,1
PAY-22685,INV-29811,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-06-12,234099,1
PAY-16316,INV-16411,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-03-28,28281,1
PAY-56203,INV-76890,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-29,106200,1
PAY-91165,INV-31587,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-11-05,63146,2
PAY-33812,INV-37893,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-03-22,58971,1
PAY-10796,INV-24093,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-27,151483,1
PAY-79212,INV-97388,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-19,61637,1
PAY-21794,INV-28501,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-06-07,142616,1
PAY-95203,INV-74745,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-04-18," KES 37,255 ",1
PAY-32363,INV-49758,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-10,57034,2
PAY-52946,INV-97514,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-11,125345,1
PAY-91634,INV-74581,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-10-17,184935,1
PAY-93825,INV-25882,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-02-16,106661,1
PAY-66258,INV-32953,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-03-03,65324,1
PAY-21330,INV-25949,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-10-03,44925,2
PAY-28973,INV-90581,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-08-26,162355,1
PAY-98802,INV-81981,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-29," KES 219,163 ",1
PAY-38271,INV-73866,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-04-28,168366,1
PAY-66794,INV-30057,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-15,158744,1
PAY-87977,INV-36543,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-17,239098,1
PAY-22585,INV-44297,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-21,205585,1
PAY-94305,INV-55759,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-06,93916,1
PAY-57223,INV-93680,OMC-007,Kobil,GB37IDDX82449353487401,2025-03-12,20968,1
PAY-40116,INV-49063,OMC-008,National Oil,GB08NAFX56342160733754,04/07/2025,129906,1
PAY-30059,INV-23436,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-09,266661,1
PAY-71928,INV-86535,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-07,55750,1
PAY-97438,INV-21434,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-04,112320,1
PAY-94363,INV-73867,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-02-18,90190,2
PAY-32192,INV-28302,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,,208559,1
PAY-96377,INV-59297,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-24,300876,1
PAY-71106,INV-77024,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-06,54760,1
PAY-71861,INV-81890,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-22,217869,1
PAY-44032,INV-13057,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-27,138625,1
PAY-31190,INV-15687,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-05-09,35534,1
PAY-52072,INV-39005,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-02-24,25556,1
PAY-33306,INV-45300,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-02-04,223632,1
PAY-68199,INV-90308,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-20,93826,1
PAY-60791,INV-98799,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-07-08,173424,1
PAY-61245,INV-71879,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-05-17,20024,1
PAY-97306,INV-24793,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-13,103119,1
PAY-99030,INV-45793,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-03-23,212230,1
PAY-73280,INV-99997,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-10,149917,1
PAY-92794,INV-99030,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-21,94752,1
PAY-38381,INV-47922,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-06-16,163699,1
PAY-79561,INV-25181,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-01-20,15576,2
PAY-67236,INV-98596,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-07-03,138928,1
PAY-81458,INV-94141,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-11-05,60321,1
PAY-68692,INV-61426,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-09-25,53833,2
PAY-83062,INV-57575,OMC-008,National Oil,GB08NAFX56342160733754,,182784,1
PAY-91665,INV-54378,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-08-22,73395,2
PAY-18088,INV-29917,OMC-010,Tamoil,GB34EABH79176936763201,2026-02-05,40046,1
PAY-54930,INV-36344,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-12-01,21961,1
PAY-15291,INV-64631,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-24,195121,1
PAY-97826,INV-33912,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-03-22,25587,1
PAY-99053,INV-85661,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-26,132473,1
PAY-84890,INV-48582,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-05-02,228143,1
PAY-49787,INV-31138,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-03-14,22728,1
PAY-18653,INV-38065,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-07-21,40370,2
PAY-88274,INV-56757,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-05-25,187739,1
PAY-17039,INV-95819,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-10,122299,1
PAY-42611,INV-22408,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-04-27,24549,1
PAY-72178,INV-92484,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-07,32234,1
PAY-32058,INV-55295,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-05-02," KES 41,575 ",1
PAY-86341,INV-39311,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-15,19603,2
PAY-60050,INV-45868,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-10,178533,1
PAY-63444,INV-65400,OMC-014,Texol Energies,GB06ONXS45314737996507,15/06/2025,8973,2
PAY-12889,INV-59116,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-08,25845,1
PAY-35663,INV-89518,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-08-19,34160,1
PAY-99356,INV-85794,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-10,68458,1
PAY-58796,INV-14010,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-15,199135,1
PAY-77610,INV-72395,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-25,55028,1
PAY-37570,INV-12799,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-01-26,53555,1
PAY-82211,INV-49294,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-20,57497,1
PAY-95754,INV-79457,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-21,24713,1
PAY-90866,INV-63753,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-19,42287,1
PAY-98012,INV-98966,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-23,200089,1
PAY-57017,INV-30002,OMC-010,Tamoil,GB34EABH79176936763201,2025-08-15,230941,1
PAY-96290,INV-67748,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-05-06,184663,1
PAY-58462,INV-80394,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-16,27815,1
PAY-37423,INV-73472,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-10-20," KES 162,607 ",1
PAY-18317,INV-15436,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-01,121761,1
PAY-92108,INV-42061,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-16,239172,1
PAY-44097,INV-22919,OMC-004,Gulf Energy,GB89GWUW86379402654235,05/04/2026,211494,1
PAY-73366,INV-28469,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-03-03,130452,1
PAY-95446,INV-27349,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-01-30,42355,1
PAY-46748,INV-94445,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-09,63895,1
PAY-76949,INV-54964,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-28,255507,1
PAY-91495,INV-34113,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-31,20662,1
PAY-26138,INV-23134,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-06-07,67783,2
PAY-25449,INV-44850,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-06,131394,1
PAY-36535,INV-85762,OMC-010,Tamoil,GB34EABH79176936763201,2026-06-18,127611,1
PAY-38333,INV-34515,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-10-31,33951,1
PAY-97492,INV-90832,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-11-22,274849,1
PAY-76262,INV-24706,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-16,232196,1
PAY-60402,INV-85780,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-02-02,118601,1
PAY-16972,INV-61793,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-03-18,33897,1
PAY-65238,INV-54537,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-03-10,143986,1
PAY-59429,INV-41910,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-19,53986,1
PAY-47859,INV-17897,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-20,52696,1
PAY-30452,INV-55187,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-06,14226,2
PAY-48523,INV-10427,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-03-11,35235,1
PAY-51437,INV-31886,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-06-28,186458,1
PAY-99357,INV-51617,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-03-03,276451,1
PAY-46600,INV-97994,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-08-31,159838,1
PAY-27791,INV-28234,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-02-12,23605,1
PAY-28545,INV-87319,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-04-02,170213,1
PAY-61332,INV-74215,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-10,203483,1
PAY-61739,INV-91470,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-06-19,167767,1
PAY-63267,INV-41178,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-28," KES 235,341 ",1
PAY-77083,INV-45401,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-20,74415,1
PAY-14542,INV-43378,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-03-17,126627,1
PAY-51731,INV-64072,OMC-008,National Oil,GB08NAFX56342160733754,2026-04-09,46642,1
PAY-75291,INV-76098,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-24,46716,2
PAY-42543,INV-39992,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-28,20842,2
PAY-95826,INV-80057,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-16,51540,1
PAY-72062,INV-88508,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-02-04,44859,1
PAY-24810,INV-84091,OMC-003,Rubis Energy,GB04LOQO13315098393010,12/06/2026,65640,1
PAY-47849,INV-30916,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-03-24,155274,1
PAY-90918,INV-65951,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-09,195889,1
PAY-89514,INV-62012,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-04-27,172499,1
PAY-55046,INV-18596,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-03-15,31090,1
PAY-38674,INV-71507,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-03-10,248549,1
PAY-72074,INV-38028,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-13,42312,1
PAY-47175,INV-77427,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,21/08/2025,33221,1
PAY-58704,INV-55876,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-31,250959,1
PAY-70475,INV-33894,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-15,20749,1
PAY-13972,INV-90508,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-21,34009,1
PAY-90527,INV-24227,OMC-011,Hass Petroleum,GB56WGCN65876036690967,26/08/2025,99166,1
PAY-52178,INV-91670,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-02,81270,1
PAY-36821,INV-59335,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-07-02,197202,1
PAY-50877,INV-19926,OMC-007,Kobil,GB37IDDX82449353487401,2025-09-19,27789,1
PAY-84122,INV-16365,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-06,149880,1
PAY-16658,INV-70478,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-04,26330,1
PAY-54844,INV-56123,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-03-11,251834,1
PAY-69948,INV-66015,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-17,22509,1
PAY-73134,INV-25882,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-03,43214,2
PAY-20325,INV-77176,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-06,29161,1
PAY-79247,INV-24347,OMC-008,National Oil,GB08NAFX56342160733754,2025-06-08,54307,1
PAY-52437,INV-53553,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-03-10,43836,1
PAY-79661,INV-68184,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-31,48320,1
PAY-16654,INV-85285,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-08-14,12183,2
PAY-68525,INV-86259,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-13,42709,1
PAY-25833,INV-72576,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-06-02,119485,1
PAY-97690,INV-41939,OMC-007,Kobil,GB37IDDX82449353487401,2025-08-07,225285,1
PAY-87395,INV-94989,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-27,55945,1
PAY-98157,INV-31805,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-06,174316,1
PAY-64987,INV-75405,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-07-14,118652,1
PAY-65898,INV-91933,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-24,249130,1
PAY-72519,INV-45242,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-03-10,84513,1
PAY-94127,INV-51978,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-22,211367,1
PAY-23918,INV-25457,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-07-31,52719,1
PAY-29821,INV-50640,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-03-25,50788,2
PAY-29725,INV-84080,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-01,267020,1
PAY-41353,INV-42644,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-27,130464,1
PAY-74948,INV-56998,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-13,103565,1
PAY-77499,INV-60918,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-07,22787,1
PAY-94677,INV-81914,OMC-008,National Oil,GB08NAFX56342160733754,2025-06-17,51905,1
PAY-85666,INV-82103,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-01-12,42195,2
PAY-39335,INV-16065,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-22," KES 122,274 ",1
PAY-96423,INV-28056,OMC-007,Kobil,GB37IDDX82449353487401,2025-12-22,86119,1
PAY-41512,INV-68917,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-06-11,115420,1
PAY-61761,INV-42416,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-29,119049,1
PAY-32437,INV-41884,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-01-15,129614,1
PAY-63725,INV-41135,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-13,197636,1
PAY-23936,INV-87925,OMC-016,KPA Marine,GB31MOOJ96499091334123,,54268,1
PAY-79523,INV-22699,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-04-12,46673,1
PAY-96155,INV-60359,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-09,18305,1
PAY-52460,INV-81555,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-07-17,9265,2
PAY-35732,INV-19814,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-18,177052,1
PAY-74598,INV-28596,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-12-18,94076,1
PAY-17058,INV-67510,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-22,26948,2
PAY-41753,INV-29142,OMC-008,National Oil,GB08NAFX56342160733754,2025-01-27,150265,1
PAY-95887,INV-79687,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-03-07,213545,1
PAY-55497,INV-38965,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-12,80739,1
PAY-80550,INV-93469,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-03-15,16166,2
PAY-47008,INV-46366,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-26,203621,1
PAY-67902,INV-69985,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-07-28,146759,1
PAY-64833,INV-87545,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-09,273300,1
PAY-29326,INV-50079,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-24,201038,1
PAY-95261,INV-95020,OMC-008,National Oil,GB08NAFX56342160733754,2025-03-15,57547,1
PAY-30768,INV-44472,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,28/02/2026,160268,1
PAY-95197,INV-65472,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-15," KES 108,434 ",1
PAY-62958,INV-10961,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-25,100983,1
PAY-46618,INV-58431,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-14,140496,1
PAY-78441,INV-47980,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-08-31,8800,2
PAY-79047,INV-49571,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-24,166672,1
PAY-76271,INV-93169,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-09,144839,1
