record_id,date,depot,product,opening_stock_liters,received_pipeline_liters,dispatched_liters,book_closing_stock_liters,physical_dip_closing_stock_liters,variance_liters
INV-BAL-964725,2026-05-28,Mombasa (Kipevu),PMS,759368,0,90572,668796,667607,-1189
INV-BAL-472224,06/04/2025,Mombasa (KOSF),PMS,856755,0,32116,824639,819923,-4716
INV-BAL-803478,2025-01-06,Mombasa (Kipevu),LUB,738037,0,0,738037,739444,1407
INV-BAL-437089,2026-01-05,Mombasa (Kipevu),HFO,565826,0,84592,481234,478221,-3013
INV-BAL-895859,2026-03-16,Mombasa (KOSF),JETA1,1439254,0,0,1439254,1434676,-4578
INV-BAL-363688,2025-03-09,Nairobi,HFO,1828733,0,0,1828733,1827345,-1388
INV-BAL-810360,23/04/2026,Eldoret,HFO,902438,0,42225,860213,858392,-1821
INV-BAL-220421,2025-06-25,Mombasa (KOSF),AGO,979377,0,0,979377,975820,-3557
INV-BAL-759873,2025-07-29,Nairobi,PMS,1201787,0,0,1201787,1199222,-2565
INV-BAL-423012,2025-11-18,Mombasa (KOSF),LUB,1340058,356795,0,1696853,1697740,887
INV-BAL-801901,2025-10-30,Eldoret,JETA1,1045491,0,30945,1014546,1010850,-3696
INV-BAL-574353,2026-04-29,Mombasa (Kipevu),LUB,1055292,376965,76094,1356163,1355685,-478
INV-BAL-836489,16/04/2026,Mombasa (KOSF),AGO,1055784,0,0,1055784,1055213,-571
INV-BAL-914909,2025-06-12,Kisumu,HFO,1959593,631810,34223,2557180,2552190,-4990
INV-BAL-925231,09/02/2026,Nairobi,AGO,1843463,0,26592,1816871,1816309,-562
INV-BAL-059624,2025-06-17,Mombasa (Kipevu),PMS,1765660,0,0,1765660,1761919,-3741
INV-BAL-422817,2025-11-07,Mombasa (Kipevu),LPG,1433703,0,22946,1410757,1407815,-2942
INV-BAL-066807,2026-05-28,Nairobi,LUB,925529,0,0,925529,921749,-3780
INV-BAL-767836,2025-10-19,Nairobi,HFO,1131335,657465,0,1788800,1789888,1088
INV-BAL-243424,2026-01-29,Mombasa (KOSF),LUB,501002,375744,0,876746,878303,1557
INV-BAL-977575,2026-03-28,Eldoret,HFO,1348732,0,0,1348732,1347400,-1332
INV-BAL-646906,2025-07-22,Mombasa (KOSF),LUB,1474289,0,0,1474289,1473085,-1204
INV-BAL-270577,2025-06-02,Eldoret,HFO,1595722,0,20956,1574766,1574018,-748
INV-BAL-540260,2025-11-02,Eldoret,AGO,925234,220935,0,1146169,1144421,-1748
INV-BAL-896670,2025-08-19,Kisumu,AGO,1662168,0,0,1662168,1664145,1977
INV-BAL-829133,2026-04-25,Eldoret,LUB,1969453,0,0,1969453,1966668,-2785
INV-BAL-508587,2025-03-07,Kisumu,LPG,1286656,0,34919,1251737,1252497,760
INV-BAL-543194,2025-10-21,Mombasa (KOSF),LUB,1308051,261757,0,1569808,1565572,-4236
INV-BAL-751188,2026-01-12,Kisumu,JETA1,979166,0,28794,950372,949484,-888
INV-BAL-328385,,Kisumu,LPG,854885,732784,94731,1492938,1492197,-741
INV-BAL-914306,28/02/2026,Nairobi,HFO,1054220,0,0,1054220,1049744,-4476
INV-BAL-953384,2026-05-03,Kisumu,LUB,1488559,0,0,1488559,1490251,1692
INV-BAL-328362,2025-04-18,Mombasa (KOSF),LUB,927067,0,50146,876921,876957,36
INV-BAL-752810,2025-01-14,Nairobi,PMS,523084,0,0,523084,520348,-2736
INV-BAL-714669,2025-04-13,Kisumu,AGO,802337,0,0,802337,803683,1346
INV-BAL-165527,2026-02-17,Kisumu,DPK,1608585,0,34647,1573938,1571900,-2038
INV-BAL-929406,2025-09-28,Eldoret,PMS,1931228,0,0,1931228,1930624,-604
INV-BAL-600934,2026-03-14,Eldoret,DPK,639063,0,0,639063,640890,1827
INV-BAL-551256,2025-06-15,Nairobi,LPG,663933,0,43507,620426,619251,-1175
INV-BAL-342710,19/05/2026,Nairobi,DPK,955394,365043,0,1320437,1320387,-50
INV-BAL-197086,2025-03-01,Nairobi,PMS,824872,717467,0,1542339,1540795,-1544
INV-BAL-970558,2025-10-13,Mombasa (Kipevu),PMS,797920,575786,0,1373706,1371304,-2402
INV-BAL-919406,2025-01-17,Eldoret,DPK,1258946,620174,24833,1854287,1853265,-1022
INV-BAL-070923,2026-05-19,Mombasa (KOSF),HFO,994866,392661,21574,1365953,1365116,-837
INV-BAL-940463,,Mombasa (KOSF),LPG,1162278,0,0,1162278,1163621,1343
INV-BAL-745491,2025-11-25,Mombasa (Kipevu),LPG,1020751,0,0,1020751,1022740,1989
INV-BAL-044027,2026-04-25,Eldoret,AGO,1118756,0,0,1118756,1120522,1766
INV-BAL-285405,2026-05-25,Kisumu,PMS,801024,0,0,801024,799406,-1618
INV-BAL-069153,2025-08-21,Mombasa (KOSF),HFO,1535626,780612,42140,2274098,2272971,-1127
INV-BAL-565790,2025-04-16,Mombasa (Kipevu),LPG,1214382,0,0,1214382,1215608,1226
INV-BAL-471525,2025-10-06,Mombasa (KOSF),JETA1,1279496,290176,0,1569672,1566008,-3664
INV-BAL-678448,2026-02-22,Mombasa (KOSF),AGO,667800,0,0,667800,663342,-4458
INV-BAL-779917,2026-05-26,Mombasa (KOSF),DPK,549605,0,0,549605,544645,-4960
INV-BAL-913668,2025-06-23,Nairobi,HFO,1671936,643458,0,2315394,2313373,-2021
INV-BAL-490640,2026-06-06,Eldoret,PMS,1787566,0,0,1787566,1786681,-885
INV-BAL-316330,2026-05-02,Kisumu,PMS,884449,0,0,884449,882220,-2229
INV-BAL-464604,2025-09-08,Mombasa (Kipevu),LPG,712936,0,41825,671111,670241,-870
INV-BAL-825363,2026-06-24,Mombasa (KOSF),JETA1,1385790,0,0,1385790,1385107,-683
INV-BAL-939249,2026-05-26,Eldoret,LUB,1605161,715552,0,2320713,2321217,504
INV-BAL-513887,2025-05-13,Kisumu,DPK,1600487,483028,98609,1984906,1986793,1887
INV-BAL-202270,2026-05-13,Nairobi,DPK,1544797,0,25988,1518809,1515333,-3476
INV-BAL-125672,,Mombasa (KOSF),PMS,1692977,0,0,1692977,1692196,-781
INV-BAL-083938,2025-11-10,Kisumu,HFO,606196,0,79895,526301,527897,1596
INV-BAL-509866,2026-05-26,Eldoret,DPK,1779736,0,0,1779736,1780941,1205
INV-BAL-895217,2025-11-14,Mombasa (KOSF),LUB,1337319,0,0,1337319,1335784,-1535
INV-BAL-974822,25/06/2025,Eldoret,AGO,1148501,0,0,1148501,1149339,838
INV-BAL-667511,2026-03-06,Eldoret,HFO,1642340,0,88794,1553546,1549546,-4000
INV-BAL-533729,30/06/2026,Eldoret,LUB,746988,0,0,746988,745174,-1814
INV-BAL-364351,2025-05-31,Nairobi,AGO,1197394,0,0,1197394,1199155,1761
INV-BAL-294287,2025-08-19,Mombasa (KOSF),JETA1,1935221,0,0,1935221,1936261,1040
INV-BAL-378193,2026-05-12,Kisumu,PMS,1166328,371257,56173,1481412,1477142,-4270
INV-BAL-679805,2025-06-02,Kisumu,LUB,1505731,603808,55000,2054539,2054264,-275
INV-BAL-711874,21/03/2026,Mombasa (KOSF),LPG,1299251,0,48812,1250439,1251085,646
INV-BAL-527860,2025-05-10,Eldoret,HFO,551062,0,0,551062,550367,-695
INV-BAL-389944,2025-02-11,Nairobi,DPK,1357498,753044,39603,2070939,2070987,48
INV-BAL-352198,2026-02-19,Eldoret,DPK,978587,0,0,978587,976725,-1862
INV-BAL-183786,20/03/2025,Mombasa (Kipevu),AGO,751426,0,0,751426,751557,131
INV-BAL-050827,2025-10-12,Kisumu,JETA1,1448877,0,0,1448877,1444387,-4490
INV-BAL-475397,2025-06-02,Kisumu,AGO,1316007,0,0,1316007,1316186,179
INV-BAL-374493,2025-01-03,Nairobi,DPK,1010249,0,0,1010249,1009220,-1029
INV-BAL-704145,2025-09-04,Mombasa (Kipevu),LPG,1534120,0,0,1534120,1533436,-684
INV-BAL-657959,2025-09-18,Kisumu,AGO,1806898,464468,56581,2214785,2214546,-239
INV-BAL-935167,2025-11-18,Kisumu,AGO,1338325,0,0,1338325,1335974,-2351
INV-BAL-465346,2026-04-28,Mombasa (Kipevu),HFO,999821,0,0,999821,998943,-878
INV-BAL-679084,2025-03-08,Mombasa (Kipevu),LPG,1263498,0,0,1263498,1263104,-394
INV-BAL-829650,2025-01-13,Mombasa (KOSF),PMS,614145,0,0,614145,611555,-2590
INV-BAL-421048,2026-03-01,Eldoret,AGO,643120,0,0,643120,641735,-1385
INV-BAL-288739,2026-05-14,Eldoret,HFO,1478878,0,0,1478878,1478954,76
INV-BAL-736945,2026-05-02,Mombasa (KOSF),JETA1,1450277,0,0,1450277,1449951,-326
INV-BAL-810259,2026-01-17,Mombasa (KOSF),PMS,1386778,240940,0,1627718,1625619,-2099
INV-BAL-661500,2026-06-19,Eldoret,HFO,1553076,0,25207,1527869,1527079,-790
INV-BAL-612972,2026-06-25,Mombasa (KOSF),LUB,708813,0,0,708813,708393,-420
INV-BAL-132245,2025-11-21,Mombasa (Kipevu),PMS,841083,0,0,841083,836959,-4124
INV-BAL-081999,2025-10-18,Eldoret,AGO,1169186,311140,28531,1451795,1451289,-506
INV-BAL-980331,2025-12-01,Nairobi,JETA1,985945,225069,0,1211014,1207217,-3797
INV-BAL-220398,2026-01-27,Kisumu,HFO,745920,0,0,745920,741067,-4853
INV-BAL-266996,2026-04-13,Nairobi,JETA1,880636,0,73874,806762,803593,-3169
INV-BAL-313504,2026-01-21,Eldoret,AGO,1559946,0,0,1559946,1556607,-3339
INV-BAL-635665,2026-01-30,Mombasa (Kipevu),HFO,922282,0,56261,866021,862574,-3447
INV-BAL-097819,2026-06-10,Mombasa (KOSF),JETA1,895226,0,51218,844008,840196,-3812
INV-BAL-494698,2025-01-02,Mombasa (Kipevu),LPG,1529637,0,41188,1488449,1483709,-4740
INV-BAL-563136,19/04/2026,Kisumu,HFO,1991789,0,80242,1911547,1906615,-4932
INV-BAL-686837,2026-01-30,Nairobi,JETA1,695940,677640,0,1373580,1374814,1234
INV-BAL-519907,2025-08-04,Eldoret,LUB,860823,0,0,860823,859869,-954
INV-BAL-055914,2025-03-29,Kisumu,LPG,1053636,0,0,1053636,1053714,78
INV-BAL-468919,2025-06-22,Mombasa (Kipevu),LUB,618247,0,0,618247,613591,-4656
INV-BAL-423385,2026-01-23,Eldoret,LPG,1082852,0,0,1082852,1084291,1439
INV-BAL-810487,2026-01-29,Kisumu,LUB,601528,0,0,601528,598942,-2586
INV-BAL-430247,2026-04-23,Kisumu,AGO,1528913,0,24325,1504588,1500689,-3899
INV-BAL-245100,20/06/2025,Mombasa (KOSF),DPK,1807954,0,31615,1776339,1773452,-2887
INV-BAL-474023,2026-01-29,Eldoret,HFO,1273753,0,0,1273753,1271981,-1772
INV-BAL-225019,2025-10-30,Nairobi,JETA1,503839,0,44240,459599,459401,-198
INV-BAL-384247,2026-01-21,Nairobi,AGO,1093191,568272,21011,1640452,1638631,-1821
INV-BAL-279917,29/03/2026,Nairobi,LPG,1897146,0,86113,1811033,1807948,-3085
INV-BAL-742297,2025-03-08,Kisumu,HFO,877087,0,27160,849927,847932,-1995
INV-BAL-199186,2025-03-15,Eldoret,PMS,1990853,0,0,1990853,1989919,-934
INV-BAL-585254,2025-06-02,Eldoret,LPG,1445914,0,0,1445914,1442272,-3642
INV-BAL-261592,2026-02-18,Nairobi,AGO,787235,0,86162,701073,701264,191
INV-BAL-520273,2025-05-22,Kisumu,JETA1,565969,0,0,565969,562864,-3105
INV-BAL-928188,14/06/2026,Kisumu,DPK,1249801,0,0,1249801,1246002,-3799
INV-BAL-467808,2025-08-20,Kisumu,LUB,1119678,0,0,1119678,1120218,540
INV-BAL-071308,2025-07-18,Kisumu,LUB,1075066,686338,65358,1696046,1692625,-3421
INV-BAL-017441,2026-04-15,Mombasa (KOSF),AGO,991317,0,0,991317,987007,-4310
INV-BAL-264840,2026-04-19,Mombasa (Kipevu),JETA1,1302144,335505,51880,1585769,1581498,-4271
INV-BAL-885817,,Kisumu,AGO,1479511,0,0,1479511,1481196,1685
INV-BAL-124576,2025-06-29,Mombasa (Kipevu),HFO,577281,229117,0,806398,805147,-1251
INV-BAL-370664,06/05/2025,Nairobi,AGO,1316403,0,0,1316403,1311422,-4981
INV-BAL-141975,2026-06-13,Nairobi,LPG,1762624,0,0,1762624,1759344,-3280
INV-BAL-777579,2026-03-19,Eldoret,DPK,710223,0,68544,641679,640599,-1080
INV-BAL-918966,2026-04-16,Kisumu,DPK,1269210,0,54348,1214862,1212975,-1887
INV-BAL-218078,2025-11-10,Nairobi,JETA1,1116320,282361,0,1398681,1394536,-4145
INV-BAL-433536,2025-08-16,Mombasa (Kipevu),DPK,667740,0,52729,615011,612687,-2324
INV-BAL-034178,2026-01-21,Kisumu,LUB,1327688,673578,0,2001266,2000174,-1092
INV-BAL-407971,2025-10-14,Mombasa (KOSF),HFO,1171915,0,42843,1129072,1126145,-2927
INV-BAL-110145,2026-03-18,Mombasa (KOSF),JETA1,873661,0,0,873661,875134,1473
INV-BAL-592891,2026-04-02,Mombasa (Kipevu),AGO,1015686,0,46049,969637,966966,-2671
INV-BAL-951357,2026-01-08,Nairobi,HFO,828216,0,0,828216,829430,1214
INV-BAL-553266,2025-08-12,Nairobi,HFO,885566,0,0,885566,881720,-3846
INV-BAL-867053,2025-01-03,Mombasa (Kipevu),PMS,1580363,0,47915,1532448,1529301,-3147
INV-BAL-378923,2025-07-06,Mombasa (Kipevu),DPK,1185245,255922,0,1441167,1442171,1004
INV-BAL-709676,2026-02-16,Kisumu,LUB,615722,0,0,615722,615771,49
INV-BAL-585963,2025-08-09,Mombasa (Kipevu),HFO,1651060,0,0,1651060,1652435,1375
INV-BAL-438663,2025-01-26,Nairobi,AGO,824313,0,0,824313,824512,199
INV-BAL-185508,2025-01-12,Nairobi,PMS,1612913,607947,0,2220860,2222753,1893
INV-BAL-234499,2026-06-16,Mombasa (Kipevu),PMS,540959,289197,0,830156,828088,-2068
INV-BAL-318369,2026-03-12,Nairobi,AGO,1132180,0,0,1132180,1131485,-695
INV-BAL-489563,2025-10-23,Mombasa (Kipevu),AGO,1631013,775686,0,2406699,2408121,1422
INV-BAL-757166,2026-02-07,Kisumu,LUB,1535110,605250,84666,2055694,2051074,-4620
INV-BAL-425460,2025-04-22,Nairobi,JETA1,1750319,0,0,1750319,1749846,-473
INV-BAL-169242,2025-05-15,Eldoret,LPG,1250173,0,0,1250173,1250786,613
INV-BAL-395123,2025-07-31,Nairobi,DPK,1491662,0,0,1491662,1493460,1798
INV-BAL-577004,2025-03-29,Mombasa (KOSF),LUB,1891669,0,0,1891669,1892049,380
INV-BAL-741789,2026-06-26,Eldoret,HFO,1437106,0,29238,1407868,1408084,216
INV-BAL-303589,29/03/2026,Eldoret,JETA1,881240,0,0,881240,877314,-3926
INV-BAL-379274,2026-04-10,Mombasa (KOSF),JETA1,1527477,0,0,1527477,1528071,594
INV-BAL-826789,2026-04-21,Eldoret,LUB,1559915,383340,0,1943255,1940424,-2831
INV-BAL-736781,25/11/2025,Kisumu,AGO,1628968,0,48082,1580886,1579528,-1358
INV-BAL-152361,2026-05-19,Nairobi,JETA1,1454475,0,0,1454475,1455055,580
INV-BAL-101342,2025-09-03,Mombasa (KOSF),PMS,1266301,0,26776,1239525,1236366,-3159
INV-BAL-845713,2026-05-05,Mombasa (KOSF),HFO,1783233,0,36495,1746738,1745010,-1728
INV-BAL-383386,2025-03-19,Mombasa (Kipevu),PMS,1813397,357666,0,2171063,2166988,-4075
INV-BAL-360005,2025-12-26,Nairobi,HFO,1540160,0,0,1540160,1538666,-1494
INV-BAL-180771,2025-08-06,Mombasa (KOSF),LPG,1353383,682940,0,2036323,2037359,1036
INV-BAL-858637,26/06/2025,Kisumu,JETA1,1391215,318554,0,1709769,1710601,832
INV-BAL-811379,,Nairobi,PMS,1585631,0,0,1585631,1583601,-2030
INV-BAL-684908,2025-06-30,Nairobi,AGO,1909677,212607,0,2122284,2118595,-3689
INV-BAL-952798,2025-04-30,Mombasa (Kipevu),PMS,687173,0,0,687173,682428,-4745
INV-BAL-221502,2025-11-02,Nairobi,LUB,1578629,424014,0,2002643,2002407,-236
INV-BAL-956771,2026-06-03,Eldoret,DPK,867284,0,69434,797850,793436,-4414
INV-BAL-131982,2025-01-06,Kisumu,DPK,1858095,0,26200,1831895,1832349,454
INV-BAL-863952,2026-01-28,Mombasa (KOSF),LPG,759399,0,0,759399,754590,-4809
INV-BAL-720774,2025-01-25,Mombasa (KOSF),LPG,1954344,0,47304,1907040,1903873,-3167
INV-BAL-383277,2025-05-18,Kisumu,AGO,1786351,203611,0,1989962,1986155,-3807
INV-BAL-603141,04/05/2025,Eldoret,AGO,607269,0,0,607269,608645,1376
INV-BAL-680361,2026-02-17,Kisumu,LUB,674643,309325,29438,954530,951643,-2887
INV-BAL-450563,2025-01-08,Mombasa (KOSF),JETA1,1856501,0,0,1856501,1858459,1958
INV-BAL-118631,2025-08-25,Eldoret,DPK,1490605,266335,0,1756940,1757238,298
INV-BAL-866089,2025-01-31,Kisumu,AGO,1780484,0,0,1780484,1776515,-3969
INV-BAL-020202,2025-09-17,Kisumu,AGO,1873272,0,0,1873272,1870584,-2688
INV-BAL-999186,2025-01-02,Eldoret,LUB,1678544,0,0,1678544,1677608,-936
INV-BAL-494201,2025-05-28,Mombasa (KOSF),LPG,1860035,0,50401,1809634,1806240,-3394
INV-BAL-666487,2025-05-26,Mombasa (KOSF),HFO,1610196,0,0,1610196,1607744,-2452
INV-BAL-153492,2025-01-12,Kisumu,AGO,743460,0,39542,703918,701652,-2266
INV-BAL-250767,2025-03-03,Mombasa (KOSF),AGO,1214804,439052,0,1653856,1649512,-4344
INV-BAL-568917,2025-06-07,Eldoret,AGO,1408100,522462,0,1930562,1928464,-2098
INV-BAL-573202,2026-02-27,Nairobi,LUB,568056,0,41151,526905,524257,-2648
INV-BAL-079310,10/04/2026,Mombasa (KOSF),HFO,1252565,0,20010,1232555,1230602,-1953
INV-BAL-772538,2025-09-19,Nairobi,DPK,1079257,680012,27372,1731897,1729748,-2149
INV-BAL-432980,2025-11-18,Nairobi,HFO,1786500,0,0,1786500,1786218,-282
INV-BAL-615886,2025-09-06,Mombasa (KOSF),PMS,1296530,0,0,1296530,1292141,-4389
INV-BAL-603627,2025-01-06,Mombasa (KOSF),JETA1,1730594,0,69533,1661061,1661597,536
INV-BAL-324639,2025-09-18,Eldoret,HFO,1142855,0,0,1142855,1144833,1978
INV-BAL-375474,2025-11-03,Nairobi,PMS,1497051,0,58362,1438689,1437804,-885
INV-BAL-829644,2025-03-07,Mombasa (KOSF),DPK,1016752,0,34765,981987,983894,1907
INV-BAL-710998,2025-02-27,Mombasa (Kipevu),HFO,1471532,0,0,1471532,1466966,-4566
INV-BAL-657804,2025-12-09,Mombasa (Kipevu),JETA1,508878,473765,0,982643,983593,950
INV-BAL-801570,2026-04-26,Mombasa (KOSF),PMS,1067450,0,0,1067450,1066350,-1100
INV-BAL-756372,2025-12-13,Nairobi,DPK,672578,0,0,672578,668517,-4061
INV-BAL-074941,2025-02-25,Mombasa (Kipevu),HFO,1134474,0,56877,1077597,1078588,991
INV-BAL-644709,2025-04-05,Nairobi,LPG,1360237,0,0,1360237,1362218,1981
INV-BAL-232258,2026-06-10,Kisumu,AGO,500636,354670,50530,804776,805749,973
INV-BAL-075437,2025-01-26,Nairobi,DPK,1654043,0,0,1654043,1651961,-2082
INV-BAL-922886,2025-10-23,Nairobi,LUB,1867381,0,0,1867381,1866782,-599
INV-BAL-085864,2025-04-05,Kisumu,LPG,897346,0,22398,874948,870438,-4510
INV-BAL-624522,2026-04-19,Mombasa (KOSF),JETA1,1177129,0,0,1177129,1177131,2
INV-BAL-508885,2025-08-28,Kisumu,LUB,1976481,0,42558,1933923,1930019,-3904
INV-BAL-408112,2026-03-01,Mombasa (Kipevu),HFO,759898,0,0,759898,761678,1780
INV-BAL-591450,24/05/2025,Mombasa (KOSF),LUB,686225,0,0,686225,683931,-2294
INV-BAL-617050,20/05/2025,Kisumu,LPG,1293617,0,0,1293617,1290299,-3318
INV-BAL-744368,2025-02-02,Kisumu,PMS,672852,0,0,672852,667885,-4967
INV-BAL-949548,2025-02-04,Nairobi,PMS,839611,0,0,839611,839757,146
INV-BAL-296632,2025-01-10,Nairobi,DPK,1540014,393984,0,1933998,1935808,1810
INV-BAL-655766,2026-02-27,Mombasa (Kipevu),JETA1,1144604,723558,53567,1814595,1811737,-2858
INV-BAL-114501,2025-06-02,Nairobi,HFO,556021,0,0,556021,557204,1183
INV-BAL-889989,2026-05-05,Mombasa (KOSF),LUB,1460676,597732,50709,2007699,2004881,-2818
INV-BAL-728393,2025-03-21,Eldoret,DPK,671630,0,0,671630,671058,-572
INV-BAL-181604,2025-12-12,Mombasa (KOSF),JETA1,911524,469869,28035,1353358,1348727,-4631
INV-BAL-029513,2025-06-28,Mombasa (KOSF),PMS,1988013,0,0,1988013,1984110,-3903
INV-BAL-006215,2025-08-22,Mombasa (Kipevu),LPG,554262,0,30874,523388,520306,-3082
INV-BAL-011416,07/10/2025,Eldoret,HFO,1037370,0,0,1037370,1038255,885
INV-BAL-776210,2025-03-21,Eldoret,JETA1,911935,419004,0,1330939,1330682,-257
INV-BAL-442798,2025-03-23,Mombasa (Kipevu),LUB,1044301,0,38414,1005887,1007684,1797
INV-BAL-663958,2025-05-28,Eldoret,LPG,1058924,0,42776,1016148,1012197,-3951
INV-BAL-896210,27/02/2026,Kisumu,AGO,1690320,0,0,1690320,1688836,-1484
INV-BAL-801832,2026-05-10,Kisumu,PMS,1558799,321066,0,1879865,1878532,-1333
INV-BAL-932212,2026-04-18,Nairobi,LPG,728170,0,22089,706081,702060,-4021
INV-BAL-489170,2025-07-14,Eldoret,PMS,893455,0,0,893455,894181,726
INV-BAL-425105,2025-06-18,Nairobi,PMS,1733218,392263,0,2125481,2120809,-4672
INV-BAL-573605,2025-04-09,Kisumu,LPG,1333528,0,33500,1300028,1300956,928
INV-BAL-336815,2025-03-10,Eldoret,LUB,1167876,0,0,1167876,1165997,-1879
INV-BAL-543777,2026-04-04,Eldoret,LPG,670233,0,0,670233,667970,-2263
INV-BAL-543337,2026-01-12,Kisumu,AGO,967703,710210,0,1677913,1676244,-1669
INV-BAL-508399,2026-06-23,Mombasa (KOSF),DPK,1569373,0,0,1569373,1570441,1068
INV-BAL-609624,2025-05-25,Kisumu,LUB,1859828,0,0,1859828,1854936,-4892
INV-BAL-857019,2025-07-11,Nairobi,AGO,1825709,0,0,1825709,1827150,1441
INV-BAL-568685,2026-01-31,Eldoret,AGO,1482966,0,0,1482966,1480122,-2844
INV-BAL-458131,2026-07-01,Mombasa (Kipevu),JETA1,779093,362864,0,1141957,1138151,-3806
INV-BAL-591383,2026-03-18,Nairobi,LUB,1386120,362905,59576,1689449,1684697,-4752
INV-BAL-122664,2026-01-03,Mombasa (Kipevu),AGO,1492099,0,0,1492099,1492463,364
INV-BAL-405923,2025-02-17,Kisumu,DPK,1495777,0,0,1495777,1494283,-1494
INV-BAL-660632,2025-09-10,Eldoret,DPK,1696924,0,34631,1662293,1659685,-2608
INV-BAL-315989,2025-11-26,Kisumu,JETA1,1652417,0,0,1652417,1651148,-1269
INV-BAL-022010,2025-02-25,Nairobi,LPG,1822699,0,0,1822699,1823959,1260
INV-BAL-173772,2025-04-12,Mombasa (KOSF),LUB,812488,497998,0,1310486,1311661,1175
INV-BAL-681924,2026-01-26,Mombasa (KOSF),AGO,1340345,729916,0,2070261,2070525,264
INV-BAL-286191,2025-12-06,Mombasa (Kipevu),AGO,838623,0,29066,809557,811532,1975
INV-BAL-700401,2026-03-21,Nairobi,JETA1,600205,312348,69045,843508,840951,-2557
INV-BAL-923842,2025-01-15,Mombasa (Kipevu),HFO,1192743,479203,0,1671946,1669774,-2172
INV-BAL-972473,2025-04-10,Kisumu,JETA1,563590,595361,0,1158951,1155550,-3401
INV-BAL-375531,2026-03-30,Mombasa (Kipevu),PMS,1199526,0,31429,1168097,1164960,-3137
INV-BAL-769285,2026-01-27,Mombasa (KOSF),HFO,1124102,0,0,1124102,1125228,1126
INV-BAL-120909,2026-03-05,Mombasa (KOSF),HFO,1717147,0,0,1717147,1712548,-4599
INV-BAL-869082,2026-06-03,Mombasa (KOSF),PMS,1252419,0,0,1252419,1250990,-1429
INV-BAL-108840,2025-11-20,Mombasa (Kipevu),AGO,1658352,0,0,1658352,1657893,-459
INV-BAL-002582,2026-04-14,Eldoret,LPG,1605014,0,0,1605014,1602174,-2840
INV-BAL-635852,2026-02-27,Nairobi,LPG,677621,0,0,677621,676513,-1108
INV-BAL-441095,15/10/2025,Kisumu,DPK,1379004,571234,0,1950238,1948064,-2174
INV-BAL-864772,2025-11-13,Nairobi,DPK,679573,417669,47781,1049461,1047222,-2239
INV-BAL-453642,2026-01-29,Mombasa (KOSF),JETA1,1938525,284839,0,2223364,2224071,707
INV-BAL-922622,2025-01-26,Kisumu,PMS,906550,0,0,906550,901926,-4624
INV-BAL-521836,2026-04-21,Mombasa (Kipevu),PMS,1985551,206866,77316,2115101,2114638,-463
INV-BAL-868602,2025-04-18,Eldoret,LPG,1932470,0,92186,1840284,1838350,-1934
INV-BAL-572634,2026-07-01,Mombasa (KOSF),HFO,1547671,0,0,1547671,1547968,297
INV-BAL-320898,2025-04-29,Kisumu,PMS,773260,278467,34559,1017168,1014236,-2932
INV-BAL-756237,2026-01-07,Mombasa (Kipevu),PMS,588691,0,0,588691,589061,370
INV-BAL-296904,2025-12-05,Eldoret,HFO,909419,0,0,909419,907483,-1936
INV-BAL-154922,02/11/2025,Mombasa (Kipevu),HFO,1570615,0,0,1570615,1567198,-3417
INV-BAL-276950,2025-12-18,Mombasa (KOSF),AGO,1609473,0,28513,1580960,1579478,-1482
INV-BAL-432954,2026-06-29,Mombasa (KOSF),DPK,945571,0,0,945571,945844,273
INV-BAL-231004,2026-02-25,Mombasa (Kipevu),PMS,1742197,357869,36473,2063593,2061453,-2140
INV-BAL-984950,2025-02-03,Mombasa (KOSF),HFO,1932376,0,0,1932376,1928718,-3658
INV-BAL-769652,2025-01-13,Nairobi,JETA1,1709621,0,0,1709621,1711419,1798
INV-BAL-530044,2026-04-07,Eldoret,JETA1,1904772,0,0,1904772,1902200,-2572
INV-BAL-175812,2025-04-15,Kisumu,PMS,1498242,0,0,1498242,1497256,-986
INV-BAL-071731,2025-11-13,Mombasa (KOSF),HFO,516632,508805,127196,898241,896365,-1876
INV-BAL-080292,2026-03-08,Nairobi,LPG,603327,0,70995,532332,528437,-3895
INV-BAL-942693,2026-06-21,Mombasa (Kipevu),LUB,1606105,361379,0,1967484,1966191,-1293
INV-BAL-082756,2026-04-25,Mombasa (Kipevu),PMS,1705693,0,28696,1676997,1677005,8
INV-BAL-399273,2025-06-28,Kisumu,JETA1,626074,377220,0,1003294,1000911,-2383
INV-BAL-362414,2025-12-05,Mombasa (KOSF),HFO,913085,0,48485,864600,864624,24
INV-BAL-551276,12/04/2025,Mombasa (Kipevu),HFO,1863123,220038,37699,2045462,2041570,-3892
INV-BAL-226979,2026-03-25,Mombasa (Kipevu),JETA1,751372,0,0,751372,749442,-1930
INV-BAL-158757,2026-03-11,Kisumu,AGO,1747086,0,56968,1690118,1685694,-4424
INV-BAL-283756,2026-03-10,Mombasa (KOSF),AGO,1557365,496430,0,2053795,2052408,-1387
INV-BAL-193682,2026-04-06,Nairobi,AGO,1123397,0,53381,1070016,1066968,-3048
INV-BAL-948558,2025-07-29,Mombasa (Kipevu),LPG,1411353,0,0,1411353,1412619,1266
INV-BAL-564440,2026-01-28,Mombasa (Kipevu),HFO,1220640,0,35385,1185255,1184689,-566
INV-BAL-685604,2026-06-05,Nairobi,LPG,567439,0,0,567439,568098,659
