invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes
INV-45117,DISP-21701,OMC-019,Tanzania Petroleum,Petrol (PMS),,51628
INV-30384,DISP-29701,OMC-002,Vivo Energy,Diesel (AGO),2026-02-24,173777
INV-37279,DISP-42249,OMC-020,Ethiopian Oil,Lubricants,2025-05-23,218903
INV-53884,DISP-36123,OMC-017,KAA Aviation,Petrol (PMS),2025-04-07,151984
INV-96623,DISP-36738,OMC-013,Lake Oil,Kerosene (DPK),2026-06-02,227865
INV-45868,DISP-15203,OMC-006,Hashi Energy,Lubricants,2025-12-14,180381
INV-30655,DISP-05300,OMC-006,Hashi Energy,Jet A-1,2026-02-05,39857
INV-96044,DISP-25969,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2025-09-07,163759
INV-40042,DISP-23973,OMC-010,Tamoil,Jet A-1,2025-11-28,199422
INV-28343,DISP-02766,OMC-010,Tamoil,Petrol (PMS),2025-10-02,28523
INV-30434,DISP-40952,OMC-015,Mombasa Petroleum,LPG,2025-06-16,51594
INV-65622,DISP-01497,OMC-006,Hashi Energy,Lubricants,2025-03-12,257446
INV-54827,DISP-19198,OMC-010,Tamoil,Petrol (PMS),2025-02-10,205560
INV-17048,DISP-05387,OMC-015,Mombasa Petroleum,LPG,2025-08-31,125226
INV-54799,DISP-48697,OMC-016,KPA Marine,Lubricants,2025-09-20,211107
INV-27963,DISP-03258,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-11-30,30963
INV-12095,DISP-43914,OMC-016,KPA Marine,Diesel (AGO),2026-05-25,36789
INV-65922,DISP-47863,OMC-003,Rubis Energy,Petrol (PMS),2025-06-26,22573
INV-65426,DISP-10236,OMC-013,Lake Oil,Jet A-1,2026-01-07," KES 128,259 "
INV-99297,DISP-21302,OMC-019,Tanzania Petroleum,Lubricants,2025-09-07,232374
INV-95072,DISP-09619,OMC-011,Hass Petroleum,Kerosene (DPK),2025-12-06,99072
INV-69928,DISP-49919,OMC-001,TotalEnergies Kenya,LPG,2025-08-05,147468
INV-69791,DISP-20070,OMC-007,Kobil,Petrol (PMS),2025-12-23,39450
INV-91935,DISP-23529,OMC-019,Tanzania Petroleum,Petrol (PMS),2026-03-20,45590
INV-78471,DISP-38845,OMC-011,Hass Petroleum,Heavy Fuel Oil,2025-08-23,226524
INV-62717,DISP-08102,OMC-001,TotalEnergies Kenya,Lubricants,2026-07-04,126926
INV-34948,DISP-46074,OMC-003,Rubis Energy,Lubricants,2025-06-02,212098
INV-87152,DISP-42765,OMC-013,Lake Oil,Petrol (PMS),2025-09-25," KES 99,533 "
INV-89335,DISP-39245,OMC-014,Texol Energies,Petrol (PMS),17/07/2025,224989
INV-21984,DISP-40557,OMC-001,TotalEnergies Kenya,Lubricants,2025-11-02,51124
INV-68115,DISP-41340,OMC-004,Gulf Energy,Jet A-1,2025-12-22,39489
INV-74844,DISP-05992,OMC-002,Vivo Energy,Kerosene (DPK),2026-07-01,114019
INV-13729,DISP-20894,OMC-004,Gulf Energy,Heavy Fuel Oil,2025-04-25,34540
INV-43351,DISP-33068,OMC-011,Hass Petroleum,LPG,2026-02-01,45452
INV-97048,DISP-28706,OMC-011,Hass Petroleum,Petrol (PMS),2025-12-28,125749
INV-80860,DISP-33676,OMC-015,Mombasa Petroleum,LPG,2026-03-22,115442
INV-55427,DISP-05945,OMC-004,Gulf Energy,Lubricants,2026-04-10,130053
INV-65504,DISP-41945,OMC-018,Uganda National Oil,Diesel (AGO),2025-05-04,157874
INV-19616,DISP-34900,OMC-006,Hashi Energy,Heavy Fuel Oil,17/05/2026,45447
INV-33029,DISP-25367,OMC-001,TotalEnergies Kenya,Petrol (PMS),2026-04-21,264251
INV-56399,DISP-10476,OMC-012,Galana Energies,LPG,07/05/2026,242430
INV-52508,DISP-25296,OMC-008,National Oil,Jet A-1,2025-05-01,22743
INV-53362,DISP-18217,OMC-018,Uganda National Oil,Heavy Fuel Oil,2026-05-11,40847
INV-71512,DISP-17570,OMC-006,Hashi Energy,LPG,2026-06-19,153646
INV-10054,DISP-03262,OMC-018,Uganda National Oil,Lubricants,2025-02-19,40758
INV-61240,DISP-34867,OMC-009,Dalbit Petroleum,Petrol (PMS),,303686
INV-24046,DISP-20711,OMC-013,Lake Oil,Lubricants,2025-05-05,99692
INV-42942,DISP-10635,OMC-002,Vivo Energy,Diesel (AGO),2026-01-25,137610
INV-76273,DISP-31705,OMC-015,Mombasa Petroleum,Petrol (PMS),2026-05-09,56192
INV-90049,DISP-08963,OMC-013,Lake Oil,Lubricants,2025-08-23,188434
INV-99101,DISP-32887,OMC-004,Gulf Energy,Petrol (PMS),2025-08-18," KES 112,001 "
INV-62433,DISP-28282,OMC-018,Uganda National Oil,Jet A-1,2025-03-12," KES 74,972 "
INV-12768,DISP-07403,OMC-017,KAA Aviation,Kerosene (DPK),2025-10-28,59885
INV-52475,DISP-21598,OMC-003,Rubis Energy,Petrol (PMS),2025-10-30,170581
INV-92265,DISP-32407,OMC-006,Hashi Energy,Petrol (PMS),2026-02-27," KES 63,644 "
INV-80960,DISP-20804,OMC-016,KPA Marine,Lubricants,2025-08-26,32191
INV-80509,DISP-49825,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-03-05,34512
INV-66613,DISP-46156,OMC-017,KAA Aviation,Kerosene (DPK),2026-06-17,36301
INV-40572,DISP-16181,OMC-010,Tamoil,Lubricants,2025-08-13,174395
INV-56007,DISP-34657,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-10-15,282051
INV-20083,DISP-03028,OMC-008,National Oil,LPG,2026-06-01,236228
INV-33115,DISP-16259,OMC-007,Kobil,Diesel (AGO),2025-12-21,26784
INV-17066,DISP-24364,OMC-002,Vivo Energy,Kerosene (DPK),2025-06-25,54141
INV-43794,DISP-22315,OMC-013,Lake Oil,Diesel (AGO),2025-08-04,49114
INV-38093,DISP-40854,OMC-020,Ethiopian Oil,LPG,2026-02-26,236818
INV-67862,DISP-30764,OMC-013,Lake Oil,Kerosene (DPK),2025-04-09,43587
INV-92855,DISP-21722,OMC-008,National Oil,Diesel (AGO),2025-10-27,252003
INV-26387,DISP-32267,OMC-014,Texol Energies,Kerosene (DPK),2026-01-30,175113
INV-23167,DISP-24803,OMC-006,Hashi Energy,Lubricants,2026-02-26,108702
INV-98860,DISP-27932,OMC-012,Galana Energies,Petrol (PMS),2026-05-09,35192
INV-11596,DISP-16805,OMC-013,Lake Oil,Kerosene (DPK),2025-11-21,168644
INV-55283,DISP-45508,OMC-013,Lake Oil,Lubricants,2026-05-10,56719
INV-87946,DISP-15896,OMC-001,TotalEnergies Kenya,Petrol (PMS),2026-02-25,31520
INV-26315,DISP-24132,OMC-017,KAA Aviation,LPG,2025-02-06,152796
INV-58170,DISP-46288,OMC-013,Lake Oil,Jet A-1,23/08/2025,237623
INV-95435,DISP-31639,OMC-007,Kobil,Petrol (PMS),2026-04-03,39508
INV-32546,DISP-01559,OMC-019,Tanzania Petroleum,LPG,2025-06-06,206016
INV-58233,DISP-23891,OMC-012,Galana Energies,LPG,2025-03-11,94900
INV-95120,DISP-06665,OMC-017,KAA Aviation,Diesel (AGO),2026-06-24,123120
INV-46890,DISP-29095,OMC-014,Texol Energies,Jet A-1,2025-06-15,256839
INV-86883,DISP-49042,OMC-003,Rubis Energy,Heavy Fuel Oil,,247676
INV-27329,DISP-44505,OMC-013,Lake Oil,LPG,2025-06-16,197558
INV-82390,DISP-25085,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-05-25,132757
INV-12393,DISP-09980,OMC-005,PetroOil Kenya,LPG,2025-12-15,104864
INV-38691,DISP-10024,OMC-013,Lake Oil,Kerosene (DPK),2025-01-08,58052
INV-76501,DISP-28502,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-10-04,50974
INV-85380,DISP-25516,OMC-005,PetroOil Kenya,Diesel (AGO),2026-05-08,181403
INV-25922,DISP-20501,OMC-008,National Oil,Kerosene (DPK),2026-04-20,146459
INV-28384,DISP-28539,OMC-019,Tanzania Petroleum,LPG,,277588
INV-37776,DISP-36795,OMC-009,Dalbit Petroleum,Jet A-1,2025-12-06,178275
INV-82642,DISP-33897,OMC-020,Ethiopian Oil,Diesel (AGO),2025-01-31,151346
INV-30296,DISP-11098,OMC-009,Dalbit Petroleum,Petrol (PMS),2025-08-02,126691
INV-17146,DISP-01762,OMC-016,KPA Marine,Petrol (PMS),13/04/2026,50434
INV-16276,DISP-16936,OMC-011,Hass Petroleum,Kerosene (DPK),2025-01-28,55947
INV-97155,DISP-07234,OMC-020,Ethiopian Oil,Kerosene (DPK),2026-06-14,215648
INV-45216,DISP-11932,OMC-010,Tamoil,LPG,2025-04-27,33841
INV-57923,DISP-20410,OMC-001,TotalEnergies Kenya,Lubricants,2025-11-30,94940
INV-24327,DISP-05723,OMC-002,Vivo Energy,LPG,2025-01-29,133978
INV-27257,DISP-44412,OMC-012,Galana Energies,LPG,2025-01-16,60792
INV-47721,DISP-36040,OMC-012,Galana Energies,Lubricants,2025-10-22,36745
INV-90271,DISP-04202,OMC-002,Vivo Energy,Petrol (PMS),2025-03-09,23606
INV-53411,DISP-46749,OMC-015,Mombasa Petroleum,Kerosene (DPK),2025-08-16,254354
INV-84695,DISP-20234,OMC-018,Uganda National Oil,Diesel (AGO),2026-06-03,198210
INV-82985,DISP-16998,OMC-004,Gulf Energy,LPG,2025-11-30,209367
INV-32803,DISP-01207,OMC-004,Gulf Energy,LPG,2025-10-30,43138
INV-48646,DISP-39477,OMC-018,Uganda National Oil,Heavy Fuel Oil,2026-02-16,146798
INV-28777,DISP-28679,OMC-002,Vivo Energy,Petrol (PMS),2025-07-04,253777
INV-97358,DISP-49260,OMC-015,Mombasa Petroleum,Jet A-1,2025-10-28,281134
INV-93660,DISP-38593,OMC-009,Dalbit Petroleum,Jet A-1,2025-01-09,27379
INV-50700,DISP-34801,OMC-009,Dalbit Petroleum,Lubricants,2025-01-05,37475
INV-70447,DISP-33189,OMC-015,Mombasa Petroleum,Kerosene (DPK),2025-08-10,175011
INV-71768,DISP-41700,OMC-013,Lake Oil,Heavy Fuel Oil,2025-12-30,207294
INV-58502,DISP-19095,OMC-012,Galana Energies,Jet A-1,2025-08-19,40906
INV-81014,DISP-04651,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-03-24,174998
INV-92965,DISP-11305,OMC-017,KAA Aviation,Lubricants,2026-01-04,293096
INV-86104,DISP-31252,OMC-020,Ethiopian Oil,Petrol (PMS),2025-05-25,53292
INV-75004,DISP-13888,OMC-011,Hass Petroleum,LPG,2025-12-24,28297
INV-53101,DISP-46332,OMC-003,Rubis Energy,Petrol (PMS),2026-02-11,265936
INV-47198,DISP-19086,OMC-019,Tanzania Petroleum,Lubricants,2025-03-26,196573
INV-40031,DISP-09267,OMC-016,KPA Marine,Heavy Fuel Oil,2025-09-06,229449
INV-33890,DISP-11417,OMC-005,PetroOil Kenya,Lubricants,2025-12-16,112273
INV-58828,DISP-15688,OMC-001,TotalEnergies Kenya,Lubricants,2025-11-05,128062
INV-55428,DISP-10336,OMC-013,Lake Oil,Kerosene (DPK),2025-03-21,129714
INV-11970,DISP-03564,OMC-003,Rubis Energy,Kerosene (DPK),2026-04-04,118407
INV-93849,DISP-47821,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-07-08,277650
INV-39059,DISP-06882,OMC-005,PetroOil Kenya,Kerosene (DPK),2026-05-04,165191
INV-60985,DISP-45755,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-05-29,279959
INV-37468,DISP-37996,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2025-11-22,44425
INV-28555,DISP-04817,OMC-011,Hass Petroleum,Jet A-1,2026-06-20,107224
INV-74755,DISP-37860,OMC-003,Rubis Energy,Petrol (PMS),2026-01-14," KES 198,209 "
INV-19580,DISP-45037,OMC-010,Tamoil,Lubricants,2025-01-30,199587
INV-62046,DISP-45545,OMC-008,National Oil,Jet A-1,2025-12-23,148913
INV-44021,DISP-06620,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-09-28,70045
INV-35748,DISP-18947,OMC-003,Rubis Energy,Jet A-1,2025-07-30,265927
INV-50005,DISP-47529,OMC-014,Texol Energies,Heavy Fuel Oil,2026-01-27,59922
INV-63143,DISP-10169,OMC-018,Uganda National Oil,Petrol (PMS),2025-03-29,133954
INV-51707,DISP-39591,OMC-020,Ethiopian Oil,Jet A-1,2025-10-30,116761
INV-26634,DISP-47456,OMC-003,Rubis Energy,Heavy Fuel Oil,07/09/2025,23406
INV-68641,DISP-22695,OMC-006,Hashi Energy,Jet A-1,2025-01-17,37945
INV-41050,DISP-35866,OMC-005,PetroOil Kenya,Petrol (PMS),2025-04-28," KES 54,470 "
INV-34054,DISP-45948,OMC-009,Dalbit Petroleum,Kerosene (DPK),2026-02-25,238187
INV-87942,DISP-10699,OMC-005,PetroOil Kenya,Petrol (PMS),2026-05-22,145195
INV-14802,DISP-45605,OMC-004,Gulf Energy,Petrol (PMS),2025-07-31,257347
INV-85995,DISP-09053,OMC-011,Hass Petroleum,Petrol (PMS),2025-06-26,137415
INV-11633,DISP-01589,OMC-016,KPA Marine,LPG,2025-04-28,170557
INV-46077,DISP-05445,OMC-019,Tanzania Petroleum,Jet A-1,2025-03-22,38782
INV-61981,DISP-49531,OMC-015,Mombasa Petroleum,Kerosene (DPK),2026-06-17,134338
INV-28823,DISP-36314,OMC-012,Galana Energies,Diesel (AGO),2025-12-18,62420
INV-54876,DISP-07267,OMC-004,Gulf Energy,Lubricants,2025-05-18,123932
INV-11149,DISP-09050,OMC-004,Gulf Energy,Jet A-1,2025-03-19,53501
INV-90039,DISP-08337,OMC-018,Uganda National Oil,Diesel (AGO),2025-08-19,210974
INV-93925,DISP-17970,OMC-001,TotalEnergies Kenya,Lubricants,2025-10-05,39451
INV-64442,DISP-16752,OMC-002,Vivo Energy,LPG,2026-02-11,65497
INV-39646,DISP-26167,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-09-07,162716
INV-42611,DISP-25729,OMC-016,KPA Marine,Diesel (AGO),28/06/2025,242860
INV-35220,DISP-40388,OMC-004,Gulf Energy,Petrol (PMS),2025-02-23,140616
INV-25548,DISP-12040,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-02-18,150916
INV-30390,DISP-10335,OMC-018,Uganda National Oil,Diesel (AGO),2025-09-17,122208
INV-68834,DISP-38371,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-10-17,62199
INV-34259,DISP-01352,OMC-011,Hass Petroleum,Lubricants,2026-04-23,187232
INV-79506,DISP-49876,OMC-008,National Oil,Heavy Fuel Oil,2025-03-11,111803
INV-84710,DISP-19528,OMC-001,TotalEnergies Kenya,Petrol (PMS),2025-05-07,47705
INV-29977,DISP-24966,OMC-017,KAA Aviation,Petrol (PMS),2025-02-10,29062
INV-76211,DISP-17260,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2026-05-09,196321
INV-50446,DISP-35874,OMC-004,Gulf Energy,Petrol (PMS),2025-12-23,144287
INV-88307,DISP-40055,OMC-006,Hashi Energy,Kerosene (DPK),2025-05-17,138707
INV-10291,DISP-31492,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-06-21,266567
INV-68409,DISP-32020,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-08-28,35920
INV-96120,DISP-11471,OMC-015,Mombasa Petroleum,LPG,2026-03-26,260632
INV-29372,DISP-20819,OMC-012,Galana Energies,Jet A-1,2025-10-25," KES 26,280 "
INV-45705,DISP-44860,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-05-29,157810
INV-22178,DISP-03654,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-04-04,37044
INV-99637,DISP-01704,OMC-019,Tanzania Petroleum,Jet A-1,2026-04-07,119231
INV-56207,DISP-42832,OMC-018,Uganda National Oil,Diesel (AGO),2026-01-30,21674
INV-73240,DISP-23338,OMC-005,PetroOil Kenya,Jet A-1,2025-11-26,110736
INV-79268,DISP-28550,OMC-010,Tamoil,LPG,2025-06-26,89303
INV-65018,DISP-02946,OMC-020,Ethiopian Oil,LPG,2025-01-07,152546
INV-57979,DISP-47711,OMC-013,Lake Oil,Kerosene (DPK),2025-08-23,192103
INV-54194,DISP-49502,OMC-015,Mombasa Petroleum,Lubricants,2026-06-21,169130
INV-83699,DISP-42232,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,23/05/2025,204292
INV-71827,DISP-38468,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-11-28,209936
INV-74434,DISP-19174,OMC-003,Rubis Energy,LPG,2026-01-08,279190
INV-41957,DISP-24798,OMC-014,Texol Energies,Kerosene (DPK),2025-08-12,29298
INV-13240,DISP-42518,OMC-003,Rubis Energy,LPG,2025-11-27,56515
INV-14157,DISP-33147,OMC-002,Vivo Energy,Kerosene (DPK),2025-08-22,82446
INV-25147,DISP-40949,OMC-012,Galana Energies,Lubricants,2025-02-01,37572
INV-74473,DISP-40027,OMC-012,Galana Energies,Lubricants,2025-01-09,237823
INV-15431,DISP-22109,OMC-005,PetroOil Kenya,LPG,2026-04-03,22788
INV-29820,DISP-11121,OMC-005,PetroOil Kenya,LPG,2026-02-17,118687
INV-24627,DISP-38950,OMC-014,Texol Energies,Jet A-1,2025-11-27,27214
INV-53913,DISP-29041,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-10-01,52042
INV-27294,DISP-22784,OMC-019,Tanzania Petroleum,Lubricants,2026-06-11,236191
INV-26550,DISP-04083,OMC-003,Rubis Energy,Lubricants,2026-03-05,108951
INV-78951,DISP-46521,OMC-016,KPA Marine,Jet A-1,2026-03-05,185997
INV-44655,DISP-37334,OMC-009,Dalbit Petroleum,Petrol (PMS),,42282
INV-89211,DISP-21430,OMC-005,PetroOil Kenya,Jet A-1,2026-02-10,47746
INV-66624,DISP-41471,OMC-010,Tamoil,Diesel (AGO),2025-04-05,126198
INV-54925,DISP-40268,OMC-018,Uganda National Oil,LPG,2025-08-11,180259
INV-98927,DISP-24770,OMC-006,Hashi Energy,Diesel (AGO),2026-03-21,207324
INV-92613,DISP-26979,OMC-012,Galana Energies,Diesel (AGO),2025-02-03," KES 241,378 "
INV-81754,DISP-28582,OMC-020,Ethiopian Oil,Diesel (AGO),2026-03-15,34908
INV-88609,DISP-12555,OMC-008,National Oil,Petrol (PMS),2026-06-25,140010
INV-98743,DISP-19899,OMC-004,Gulf Energy,Lubricants,2025-08-24,234287
INV-17416,DISP-40582,OMC-007,Kobil,Petrol (PMS),2025-07-12,158951
INV-75721,DISP-46939,OMC-004,Gulf Energy,Diesel (AGO),2025-02-17,225151
INV-52686,DISP-05674,OMC-014,Texol Energies,Petrol (PMS),2026-03-16,238553
INV-91060,DISP-09981,OMC-002,Vivo Energy,Petrol (PMS),2025-07-13,41709
INV-38992,DISP-33334,OMC-007,Kobil,Lubricants,2025-08-04,55800
INV-89413,DISP-32475,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2026-06-13," KES 29,643 "
INV-95303,DISP-10330,OMC-012,Galana Energies,Lubricants,2025-02-08,32876
INV-68325,DISP-01200,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-07-05,64526
INV-25949,DISP-08827,OMC-007,Kobil,Diesel (AGO),2025-03-30,54300
INV-84361,DISP-31279,OMC-015,Mombasa Petroleum,Diesel (AGO),2026-03-10,62582
INV-51939,DISP-26350,OMC-015,Mombasa Petroleum,Jet A-1,2026-04-06,51761
INV-41069,DISP-48541,OMC-009,Dalbit Petroleum,LPG,,43831
INV-93655,DISP-41404,OMC-004,Gulf Energy,Diesel (AGO),2025-06-02," KES 57,815 "
INV-80972,DISP-13654,OMC-018,Uganda National Oil,Petrol (PMS),2025-05-27,60341
INV-25493,DISP-30990,OMC-020,Ethiopian Oil,Diesel (AGO),2025-03-16,154297
INV-97317,DISP-42618,OMC-017,KAA Aviation,Kerosene (DPK),2026-06-16,270904
INV-70285,DISP-09780,OMC-005,PetroOil Kenya,LPG,2026-06-10,28925
INV-87288,DISP-05533,OMC-018,Uganda National Oil,Lubricants,2025-04-04,84670
INV-75340,DISP-34250,OMC-008,National Oil,Diesel (AGO),2026-05-03,161613
INV-46556,DISP-40961,OMC-020,Ethiopian Oil,LPG,2026-03-28,59228
INV-61193,DISP-11605,OMC-019,Tanzania Petroleum,Diesel (AGO),2026-03-27," KES 134,829 "
INV-15851,DISP-44721,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2026-03-22,157535
INV-70305,DISP-17504,OMC-011,Hass Petroleum,Diesel (AGO),2026-02-20,179430
INV-43020,DISP-23732,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-03-15,25347
INV-83260,DISP-14837,OMC-012,Galana Energies,Diesel (AGO),2026-05-07,124112
INV-85076,DISP-11454,OMC-016,KPA Marine,Heavy Fuel Oil,2025-04-28,276852
INV-71966,DISP-48702,OMC-014,Texol Energies,Heavy Fuel Oil,2026-04-17,226631
INV-41557,DISP-17359,OMC-016,KPA Marine,LPG,2026-05-04,75396
INV-27582,DISP-24526,OMC-013,Lake Oil,Heavy Fuel Oil,2026-03-09,59385
INV-38833,DISP-27982,OMC-020,Ethiopian Oil,Petrol (PMS),2025-04-27,113089
INV-93114,DISP-12057,OMC-006,Hashi Energy,Petrol (PMS),2025-07-20,42204
INV-79776,DISP-48148,OMC-020,Ethiopian Oil,LPG,2026-03-08,192859
INV-12130,DISP-09851,OMC-014,Texol Energies,Kerosene (DPK),2025-07-10,261133
INV-78446,DISP-49383,OMC-017,KAA Aviation,Petrol (PMS),26/05/2025,138431
INV-96907,DISP-43276,OMC-003,Rubis Energy,LPG,2025-06-10,34622
INV-14141,DISP-44596,OMC-015,Mombasa Petroleum,Lubricants,2025-07-12,183733
INV-58756,DISP-31650,OMC-016,KPA Marine,LPG,2025-06-02,225676
INV-15539,DISP-32354,OMC-017,KAA Aviation,Petrol (PMS),2025-06-12,134602
INV-70266,DISP-33392,OMC-017,KAA Aviation,Lubricants,2025-04-21,22863
INV-73150,DISP-14344,OMC-008,National Oil,Lubricants,31/08/2025,219348
INV-46762,DISP-14873,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-03-29,92210
INV-95861,DISP-03406,OMC-008,National Oil,Diesel (AGO),2025-01-15,124788
INV-97517,DISP-10063,OMC-012,Galana Energies,Diesel (AGO),2026-06-12,77546
INV-26049,DISP-08425,OMC-011,Hass Petroleum,Petrol (PMS),2025-07-15,97688
INV-16085,DISP-36016,OMC-008,National Oil,Diesel (AGO),2025-07-02,288903
INV-29895,DISP-41330,OMC-002,Vivo Energy,Jet A-1,2025-04-04,209071
INV-17158,DISP-24517,OMC-010,Tamoil,Kerosene (DPK),2026-01-06,47112
INV-62169,DISP-24352,OMC-005,PetroOil Kenya,Lubricants,2025-05-20,54066
INV-92173,DISP-37493,OMC-011,Hass Petroleum,LPG,2025-01-23,44750
INV-46527,DISP-28377,OMC-005,PetroOil Kenya,Diesel (AGO),2025-01-24,45991
INV-98571,DISP-07685,OMC-018,Uganda National Oil,Jet A-1,2025-06-20," KES 52,870 "
INV-24780,DISP-44729,OMC-017,KAA Aviation,Petrol (PMS),2026-05-28,48979
INV-49488,DISP-10728,OMC-015,Mombasa Petroleum,Lubricants,2025-08-28,107228
INV-93598,DISP-11467,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-01-14,283494
INV-94489,DISP-25294,OMC-015,Mombasa Petroleum,Jet A-1,2025-08-24,194221
INV-76165,DISP-06544,OMC-013,Lake Oil,Jet A-1,2026-06-25," KES 252,674 "
INV-63670,DISP-17194,OMC-011,Hass Petroleum,Petrol (PMS),2026-06-04,241839
INV-76214,DISP-28542,OMC-012,Galana Energies,LPG,2025-12-20,212643
INV-89601,DISP-18837,OMC-018,Uganda National Oil,LPG,2025-10-23,47980
INV-87931,DISP-30617,OMC-006,Hashi Energy,Petrol (PMS),2025-05-05,261435
INV-38301,DISP-28368,OMC-011,Hass Petroleum,Petrol (PMS),2025-08-23,41750
INV-29884,DISP-06087,OMC-010,Tamoil,Petrol (PMS),30/06/2025,281773
INV-75781,DISP-23003,OMC-019,Tanzania Petroleum,Lubricants,2025-02-12,61643
INV-30501,DISP-10023,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-01-09,132606
INV-79267,DISP-38430,OMC-005,PetroOil Kenya,Petrol (PMS),2026-05-27,56012
INV-99674,DISP-06969,OMC-020,Ethiopian Oil,Lubricants,2025-01-30,280054
INV-24944,DISP-28044,OMC-011,Hass Petroleum,Lubricants,10/03/2025,97952
INV-67933,DISP-22139,OMC-018,Uganda National Oil,Kerosene (DPK),2026-01-19,142044
INV-40014,DISP-12415,OMC-016,KPA Marine,Jet A-1,2026-03-07," KES 205,291 "
INV-23935,DISP-21308,OMC-016,KPA Marine,Kerosene (DPK),2025-05-30,32448
INV-53251,DISP-19854,OMC-009,Dalbit Petroleum,Lubricants,2025-07-28,208243
INV-12667,DISP-07306,OMC-002,Vivo Energy,Jet A-1,2026-04-01,29352
INV-95754,DISP-37287,OMC-002,Vivo Energy,Kerosene (DPK),2025-03-02,141745
INV-71159,DISP-14969,OMC-004,Gulf Energy,Petrol (PMS),2025-05-17,58574
INV-20810,DISP-32616,OMC-007,Kobil,Lubricants,2025-01-05,183802
INV-10968,DISP-33543,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-03-16,214134
INV-25629,DISP-23509,OMC-014,Texol Energies,Heavy Fuel Oil,08/11/2025,111550
INV-71147,DISP-49492,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-07-03,181892
INV-39894,DISP-00256,OMC-014,Texol Energies,Diesel (AGO),2025-05-03,234152
INV-46893,DISP-15148,OMC-006,Hashi Energy,Lubricants,2025-06-06,37332
INV-63486,DISP-02031,OMC-014,Texol Energies,Diesel (AGO),2025-10-09," KES 203,948 "
INV-48731,DISP-31844,OMC-014,Texol Energies,Petrol (PMS),2026-06-18,155012
INV-28143,DISP-24542,OMC-020,Ethiopian Oil,Jet A-1,2025-10-08," KES 119,039 "
INV-84998,DISP-01422,OMC-014,Texol Energies,Kerosene (DPK),2026-04-08,159010
INV-35513,DISP-43468,OMC-002,Vivo Energy,Jet A-1,2025-05-20,134120
INV-92063,DISP-26956,OMC-017,KAA Aviation,Diesel (AGO),,132459
INV-76668,DISP-32400,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2026-06-21,243432
INV-20404,DISP-39512,OMC-007,Kobil,LPG,2025-02-07,211546
INV-63342,DISP-42587,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-03-26,31559
INV-49374,DISP-37238,OMC-018,Uganda National Oil,Petrol (PMS),2025-06-11,39524
INV-20860,DISP-42266,OMC-012,Galana Energies,Jet A-1,2025-03-15,59925
INV-93982,DISP-28799,OMC-010,Tamoil,Jet A-1,2025-10-07,123178
INV-17632,DISP-10832,OMC-005,PetroOil Kenya,Petrol (PMS),2026-05-26,105606
INV-52219,DISP-33279,OMC-007,Kobil,Petrol (PMS),2026-04-11,21768
INV-96609,DISP-40081,OMC-008,National Oil,Lubricants,2025-06-05,49550
INV-20281,DISP-23628,OMC-016,KPA Marine,Lubricants,2025-04-19,30139
INV-29156,DISP-04834,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2026-01-08,289481
INV-30771,DISP-46614,OMC-012,Galana Energies,Heavy Fuel Oil,2025-12-08,250192
INV-77131,DISP-39725,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-06-09,76479
INV-62442,DISP-04032,OMC-011,Hass Petroleum,Kerosene (DPK),2026-03-12,60839
INV-58692,DISP-28839,OMC-017,KAA Aviation,Jet A-1,2025-10-03,196111
