record_id,date,depot,product,opening_stock_liters,received_pipeline_liters,dispatched_liters,book_closing_stock_liters,physical_dip_closing_stock_liters,variance_liters
INV-BAL-732982,2026-04-27,Kisumu,AGO,1788660,0,0,1788660,1790586,1926
INV-BAL-263888,2026-04-07,Kisumu,LPG,675786,0,31030,644756,645299,543
INV-BAL-097807,2025-02-03,Eldoret,AGO,1962332,326398,33387,2255343,2251570,-3773
INV-BAL-251130,19/12/2025,Kisumu,JETA1,1161988,454213,0,1616201,1612708,-3493
INV-BAL-916507,2025-04-11,Eldoret,JETA1,1696341,715942,23938,2388345,2386875,-1470
INV-BAL-369046,2026-05-20,Eldoret,AGO,1397241,224105,0,1621346,1617709,-3637
INV-BAL-775802,2025-01-13,Mombasa (Kipevu),LUB,1250930,0,0,1250930,1246161,-4769
INV-BAL-295029,2026-07-01,Mombasa (KOSF),LPG,1756753,0,58201,1698552,1698786,234
INV-BAL-366851,2025-10-01,Kisumu,PMS,1309677,0,0,1309677,1309729,52
INV-BAL-828698,2025-06-03,Eldoret,AGO,942778,0,35305,907473,904810,-2663
INV-BAL-908428,,Eldoret,LPG,1494320,712522,41354,2165488,2166339,851
INV-BAL-811367,2026-01-28,Nairobi,LPG,999153,0,0,999153,994158,-4995
INV-BAL-148304,2025-04-17,Kisumu,DPK,1979002,0,31700,1947302,1945643,-1659
INV-BAL-037327,2026-01-16,Mombasa (Kipevu),LPG,1110313,0,0,1110313,1109593,-720
INV-BAL-872608,2025-11-01,Eldoret,JETA1,1265303,511119,0,1776422,1775782,-640
INV-BAL-360895,2025-08-08,Kisumu,LPG,1497660,0,0,1497660,1499513,1853
INV-BAL-388842,2026-04-02,Kisumu,HFO,843045,673939,42189,1474795,1470759,-4036
INV-BAL-163221,2025-09-28,Kisumu,AGO,1918403,0,0,1918403,1915352,-3051
INV-BAL-532279,2025-05-22,Nairobi,PMS,970816,0,0,970816,968084,-2732
INV-BAL-706975,2025-01-01,Eldoret,AGO,638937,0,21896,617041,614708,-2333
INV-BAL-053360,2025-04-06,Nairobi,DPK,845465,0,0,845465,842934,-2531
INV-BAL-044528,2026-02-15,Mombasa (KOSF),JETA1,801813,556246,39590,1318469,1315151,-3318
INV-BAL-641828,2025-04-03,Eldoret,JETA1,1303989,0,0,1303989,1302963,-1026
INV-BAL-963092,2025-07-30,Mombasa (KOSF),HFO,1135165,0,0,1135165,1132165,-3000
INV-BAL-389889,2025-02-18,Nairobi,PMS,1199507,0,0,1199507,1200740,1233
INV-BAL-174116,2025-10-08,Nairobi,AGO,674643,309325,40739,943229,940342,-2887
INV-BAL-417680,2026-05-30,Eldoret,LUB,1828113,0,0,1828113,1824328,-3785
INV-BAL-858026,2025-11-10,Eldoret,AGO,1085932,684595,51866,1718661,1716193,-2468
INV-BAL-632143,2025-07-26,Kisumu,DPK,758945,0,0,758945,759479,534
INV-BAL-331566,,Mombasa (KOSF),HFO,764421,0,0,764421,762647,-1774
INV-BAL-673667,2025-12-08,Nairobi,HFO,1668318,0,0,1668318,1666342,-1976
INV-BAL-248644,2026-03-16,Nairobi,PMS,1478320,0,27464,1450856,1446288,-4568
INV-BAL-810757,2025-03-28,Nairobi,PMS,1676301,698216,44427,2330090,2327252,-2838
INV-BAL-240483,2026-06-04,Mombasa (Kipevu),DPK,1869383,0,0,1869383,1871096,1713
INV-BAL-160274,2025-05-29,Kisumu,LPG,996174,542888,0,1539062,1540879,1817
INV-BAL-027526,2025-07-06,Kisumu,DPK,519757,0,54341,465416,462817,-2599
INV-BAL-482904,2025-09-17,Eldoret,AGO,1290773,0,0,1290773,1289675,-1098
INV-BAL-216948,2026-04-08,Kisumu,LUB,1713157,386635,88223,2011569,2008628,-2941
INV-BAL-112396,2025-08-20,Mombasa (KOSF),JETA1,1025029,0,56952,968077,968987,910
INV-BAL-920883,,Mombasa (KOSF),AGO,1861470,442719,54568,2249621,2245214,-4407
INV-BAL-164465,2026-04-24,Mombasa (KOSF),PMS,1737544,0,0,1737544,1737242,-302
INV-BAL-630276,2026-05-04,Eldoret,LUB,1962574,284261,0,2246835,2244975,-1860
INV-BAL-209482,2026-05-02,Mombasa (KOSF),AGO,727742,0,32478,695264,692994,-2270
INV-BAL-923661,2025-04-03,Mombasa (KOSF),JETA1,850069,0,41975,808094,808782,688
INV-BAL-388989,2025-08-23,Mombasa (KOSF),AGO,777117,0,0,777117,777824,707
INV-BAL-127570,2025-04-18,Nairobi,LPG,1144768,0,49636,1095132,1091475,-3657
INV-BAL-551837,2026-02-13,Kisumu,JETA1,921587,0,0,921587,919486,-2101
INV-BAL-314641,2026-02-06,Nairobi,AGO,969227,0,0,969227,965188,-4039
INV-BAL-847732,2026-04-16,Nairobi,JETA1,1387030,497195,0,1884225,1879358,-4867
INV-BAL-614974,2025-07-28,Nairobi,DPK,1842827,223111,0,2065938,2063131,-2807
INV-BAL-852249,2026-05-05,Nairobi,LUB,1048355,0,0,1048355,1047951,-404
INV-BAL-406041,2025-09-18,Mombasa (Kipevu),HFO,1777828,283575,0,2061403,2058940,-2463
INV-BAL-365341,2025-07-10,Kisumu,LPG,1995943,668006,0,2663949,2664476,527
INV-BAL-137630,2026-01-30,Mombasa (Kipevu),LPG,1486353,0,59407,1426946,1427567,621
INV-BAL-109347,2026-06-08,Nairobi,AGO,1545996,0,0,1545996,1543415,-2581
INV-BAL-760765,2025-09-17,Mombasa (Kipevu),JETA1,915459,0,0,915459,915996,537
INV-BAL-493321,2025-03-28,Mombasa (KOSF),PMS,764762,0,0,764762,762405,-2357
INV-BAL-921567,2025-03-02,Eldoret,HFO,1174953,484675,0,1659628,1658620,-1008
INV-BAL-734128,2025-07-08,Kisumu,JETA1,1268103,0,0,1268103,1264121,-3982
INV-BAL-622058,2026-04-20,Eldoret,JETA1,1693161,468544,34010,2127695,2123058,-4637
INV-BAL-086437,2025-07-02,Mombasa (KOSF),DPK,791192,273847,0,1065039,1066004,965
INV-BAL-209846,2025-03-25,Kisumu,LPG,1284896,0,0,1284896,1281002,-3894
INV-BAL-413263,2025-06-30,Mombasa (Kipevu),PMS,934860,0,22981,911879,908561,-3318
INV-BAL-385382,2025-01-21,Eldoret,LPG,1951761,393989,0,2345750,2340903,-4847
INV-BAL-480970,2025-09-03,Kisumu,LPG,1149231,0,0,1149231,1146416,-2815
INV-BAL-387996,,Mombasa (KOSF),LUB,1668722,0,28486,1640236,1638095,-2141
INV-BAL-399440,2025-12-30,Kisumu,DPK,1576781,0,0,1576781,1578050,1269
INV-BAL-771153,2025-03-18,Nairobi,AGO,1842841,706902,0,2549743,2550521,778
INV-BAL-745447,2025-01-19,Mombasa (KOSF),DPK,1669522,0,49640,1619882,1618909,-973
INV-BAL-927244,2026-06-17,Mombasa (Kipevu),DPK,1200835,412974,44996,1568813,1566214,-2599
INV-BAL-571814,2026-06-26,Kisumu,LUB,598238,0,37825,560413,557313,-3100
INV-BAL-044458,2025-12-08,Nairobi,LPG,1793520,0,0,1793520,1788677,-4843
INV-BAL-996184,2025-01-14,Eldoret,AGO,665055,718339,0,1383394,1378679,-4715
INV-BAL-482527,2026-06-21,Eldoret,DPK,1022871,0,0,1022871,1024221,1350
INV-BAL-968872,2025-04-16,Mombasa (KOSF),DPK,680455,700561,26963,1354053,1352411,-1642
INV-BAL-960621,2025-01-18,Eldoret,PMS,791755,0,54207,737548,734776,-2772
INV-BAL-979182,2025-01-25,Eldoret,LUB,955327,0,49765,905562,903564,-1998
INV-BAL-285879,27/05/2026,Mombasa (KOSF),AGO,718652,0,0,718652,716468,-2184
INV-BAL-552398,,Nairobi,JETA1,1490472,0,0,1490472,1487862,-2610
INV-BAL-987283,2025-12-28,Eldoret,AGO,593922,338472,0,932394,932741,347
INV-BAL-333761,2025-03-07,Eldoret,HFO,1215972,452996,0,1668968,1665433,-3535
INV-BAL-216863,2025-10-29,Kisumu,AGO,841200,396551,50616,1187135,1183273,-3862
INV-BAL-417285,2025-10-20,Mombasa (Kipevu),DPK,1414480,0,33065,1381415,1381454,39
INV-BAL-617587,2025-11-19,Kisumu,JETA1,1854575,0,39893,1814682,1815242,560
INV-BAL-498432,2025-04-02,Eldoret,LUB,729470,0,58241,671229,671455,226
INV-BAL-916725,2025-10-05,Mombasa (Kipevu),HFO,1888689,0,0,1888689,1885459,-3230
INV-BAL-701411,2025-02-18,Kisumu,LUB,611494,0,58282,553212,553902,690
INV-BAL-289127,2025-12-28,Nairobi,JETA1,1678875,0,37411,1641464,1636901,-4563
INV-BAL-752099,2025-07-04,Mombasa (Kipevu),AGO,1987740,0,0,1987740,1987739,-1
INV-BAL-342696,2025-01-19,Mombasa (KOSF),LPG,577147,0,0,577147,577285,138
INV-BAL-229797,2025-09-23,Nairobi,AGO,1046478,687684,23751,1710411,1707262,-3149
INV-BAL-235586,2026-03-06,Kisumu,LPG,662130,0,0,662130,662294,164
INV-BAL-591459,2026-03-21,Nairobi,PMS,632516,0,73162,559354,555091,-4263
INV-BAL-082843,2026-06-28,Mombasa (Kipevu),JETA1,512967,593633,58075,1048525,1048687,162
INV-BAL-858905,2025-10-04,Kisumu,PMS,607995,521731,32714,1097012,1098180,1168
INV-BAL-419330,2026-03-24,Nairobi,LPG,1015783,0,0,1015783,1012201,-3582
INV-BAL-662645,2025-06-08,Mombasa (KOSF),PMS,1559543,0,45473,1514070,1513596,-474
INV-BAL-281409,2026-07-01,Kisumu,DPK,1433365,0,97497,1335868,1334500,-1368
INV-BAL-587502,2025-02-26,Eldoret,AGO,1103252,0,0,1103252,1104707,1455
INV-BAL-074980,2026-04-06,Eldoret,JETA1,879092,434915,88211,1225796,1227697,1901
INV-BAL-626938,2026-05-05,Eldoret,JETA1,722235,0,0,722235,720280,-1955
INV-BAL-360925,2025-02-27,Nairobi,DPK,1407814,0,34863,1372951,1371105,-1846
INV-BAL-047801,2026-05-14,Eldoret,HFO,1241118,299556,77326,1463348,1465038,1690
INV-BAL-153624,2025-05-17,Nairobi,JETA1,1530708,0,21982,1508726,1506112,-2614
INV-BAL-944976,2025-10-07,Eldoret,LPG,1946339,222949,73301,2095987,2092223,-3764
INV-BAL-740704,2026-03-29,Mombasa (KOSF),JETA1,588159,0,46496,541663,541259,-404
INV-BAL-205891,2025-10-03,Kisumu,JETA1,1513386,0,0,1513386,1510988,-2398
INV-BAL-738864,2025-01-08,Nairobi,PMS,1293617,0,45315,1248302,1244984,-3318
INV-BAL-759534,2025-12-19,Nairobi,AGO,1621042,0,0,1621042,1617077,-3965
INV-BAL-680566,2026-04-27,Mombasa (KOSF),PMS,1024379,0,58103,966276,962575,-3701
INV-BAL-375436,2025-04-27,Nairobi,DPK,882999,0,28963,854036,849387,-4649
INV-BAL-966258,2026-01-02,Mombasa (Kipevu),LUB,751697,0,38855,712842,710638,-2204
INV-BAL-138942,03/06/2026,Kisumu,LUB,726175,0,146423,579752,577990,-1762
INV-BAL-566392,2025-04-06,Mombasa (KOSF),PMS,995738,639685,36286,1599137,1597643,-1494
INV-BAL-756453,2025-01-06,Mombasa (Kipevu),LUB,854124,649052,0,1503176,1502888,-288
INV-BAL-724491,2026-01-05,Mombasa (Kipevu),HFO,1817455,0,0,1817455,1816844,-611
INV-BAL-733891,2026-03-28,Mombasa (KOSF),DPK,858975,0,61884,797091,796745,-346
INV-BAL-801823,2025-03-09,Nairobi,HFO,1219095,0,0,1219095,1215112,-3983
INV-BAL-464357,2026-04-30,Mombasa (Kipevu),PMS,1160676,0,0,1160676,1156364,-4312
INV-BAL-301925,2025-06-25,Mombasa (KOSF),AGO,1701943,0,0,1701943,1699710,-2233
INV-BAL-727915,2025-07-29,Nairobi,PMS,1760740,638637,43511,2355866,2351253,-4613
INV-BAL-298035,2025-11-18,Mombasa (KOSF),LUB,1375884,0,37287,1338597,1338789,192
INV-BAL-387774,2025-10-30,Eldoret,JETA1,1507890,0,0,1507890,1505339,-2551
INV-BAL-168339,2026-04-21,Nairobi,LPG,1403484,637100,98110,1942474,1938602,-3872
INV-BAL-808720,2026-04-29,Nairobi,JETA1,1488490,0,45976,1442514,1437653,-4861
INV-BAL-318066,2025-06-12,Kisumu,HFO,1244081,0,21577,1222504,1223361,857
INV-BAL-385842,2026-02-09,Nairobi,AGO,1349486,260922,71852,1538556,1536460,-2096
INV-BAL-881408,2025-06-17,Mombasa (Kipevu),PMS,1645259,0,0,1645259,1641733,-3526
INV-BAL-343472,07/11/2025,Mombasa (Kipevu),LPG,1189489,0,0,1189489,1187609,-1880
INV-BAL-726252,2026-06-04,Mombasa (KOSF),LPG,1290286,313243,0,1603529,1599313,-4216
INV-BAL-976300,2025-10-19,Nairobi,HFO,986845,0,0,986845,986725,-120
INV-BAL-481516,2026-01-29,Mombasa (KOSF),LUB,1553647,0,31385,1522262,1518209,-4053
INV-BAL-961897,2026-04-10,Mombasa (Kipevu),JETA1,1561470,0,105478,1455992,1457969,1977
INV-BAL-955086,2025-07-22,Mombasa (KOSF),LUB,1266471,566083,0,1832554,1830715,-1839
INV-BAL-990374,2025-06-02,Eldoret,HFO,1041516,0,53217,988299,988548,249
INV-BAL-864308,2025-11-02,Eldoret,AGO,528708,0,32409,496299,497745,1446
INV-BAL-618057,2025-08-19,Kisumu,AGO,1633536,0,0,1633536,1633905,369
INV-BAL-062182,2026-03-16,Mombasa (Kipevu),LUB,1701003,428863,22909,2106957,2107744,787
INV-BAL-139207,2025-03-07,Kisumu,LPG,1022709,0,44607,978102,979303,1201
INV-BAL-792861,2025-10-21,Mombasa (KOSF),LUB,1374394,0,35646,1338748,1336279,-2469
INV-BAL-363784,2026-01-12,Kisumu,JETA1,1411299,0,48427,1362872,1360018,-2854
INV-BAL-169212,2026-05-07,Mombasa (KOSF),JETA1,1240613,0,0,1240613,1241931,1318
INV-BAL-795802,2026-05-30,Kisumu,PMS,956506,0,0,956506,953147,-3359
INV-BAL-370620,2026-05-10,Mombasa (KOSF),LPG,919830,0,0,919830,919883,53
INV-BAL-137613,2025-04-18,Mombasa (KOSF),LUB,836913,0,0,836913,835358,-1555
INV-BAL-163439,2025-01-14,Nairobi,PMS,851224,707948,0,1559172,1554461,-4711
INV-BAL-416640,2025-04-13,Kisumu,AGO,1295351,0,0,1295351,1294492,-859
INV-BAL-825003,2026-02-17,Kisumu,DPK,1140026,0,0,1140026,1141223,1197
INV-BAL-112989,2025-09-28,Eldoret,PMS,1679527,0,0,1679527,1678430,-1097
INV-BAL-223648,2026-04-24,Mombasa (KOSF),DPK,681108,0,0,681108,682306,1198
INV-BAL-053551,2025-06-15,Nairobi,LPG,1594210,0,21584,1572626,1569100,-3526
INV-BAL-571218,2026-05-25,Eldoret,LPG,1234588,720488,0,1955076,1950210,-4866
INV-BAL-547179,2025-03-01,Nairobi,PMS,1820950,0,0,1820950,1819169,-1781
INV-BAL-146861,2025-10-13,Mombasa (Kipevu),PMS,1904560,0,0,1904560,1903095,-1465
INV-BAL-332491,2025-01-17,Eldoret,DPK,1607362,0,0,1607362,1609029,1667
INV-BAL-544591,2026-05-25,Kisumu,PMS,1632030,0,59031,1572999,1569383,-3616
INV-BAL-285196,2025-03-03,Mombasa (KOSF),LPG,756734,0,0,756734,754507,-2227
INV-BAL-947537,2025-11-25,Mombasa (Kipevu),LPG,1695215,0,0,1695215,1692742,-2473
INV-BAL-200477,,Mombasa (KOSF),HFO,1371096,529133,51311,1848918,1844844,-4074
INV-BAL-747791,2026-06-01,Mombasa (KOSF),LPG,1236628,0,30685,1205943,1206514,571
INV-BAL-299107,2025-08-21,Mombasa (KOSF),HFO,1072817,0,0,1072817,1070582,-2235
INV-BAL-123731,2025-04-16,Mombasa (Kipevu),LPG,1405143,341641,0,1746784,1742116,-4668
INV-BAL-641535,2025-10-06,Mombasa (KOSF),JETA1,1016466,0,0,1016466,1016787,321
INV-BAL-152301,2026-03-22,Kisumu,LUB,1810297,746553,63825,2493025,2488369,-4656
INV-BAL-222685,2025-05-07,Mombasa (Kipevu),PMS,822017,0,29024,792993,792864,-129
INV-BAL-343872,2025-06-23,Nairobi,HFO,1366590,0,0,1366590,1365738,-852
INV-BAL-699515,25/05/2026,Mombasa (KOSF),AGO,1309163,0,0,1309163,1306488,-2675
INV-BAL-216585,2026-05-08,Eldoret,LUB,813209,0,22628,790581,786934,-3647
INV-BAL-920163,2026-02-21,Mombasa (Kipevu),JETA1,1911145,0,84221,1826924,1824437,-2487
INV-BAL-931199,2025-09-08,Mombasa (Kipevu),LPG,668814,0,0,668814,667644,-1170
INV-BAL-627287,2026-07-01,Mombasa (KOSF),AGO,1566751,0,0,1566751,1561756,-4995
INV-BAL-709696,2026-06-02,Nairobi,LPG,1362852,636051,0,1998903,1996346,-2557
INV-BAL-725377,2025-05-13,Kisumu,DPK,1948983,0,51552,1897431,1895921,-1510
INV-BAL-398100,2026-06-29,Kisumu,JETA1,1585388,0,34276,1551112,1547443,-3669
INV-BAL-433673,2026-05-24,Nairobi,DPK,897097,0,84201,812896,808743,-4153
INV-BAL-676662,2025-11-10,Kisumu,HFO,828684,0,57877,770807,767299,-3508
INV-BAL-037330,2026-06-02,Nairobi,AGO,1197997,0,53901,1144096,1139624,-4472
INV-BAL-291264,2025-11-14,Mombasa (KOSF),LUB,1431816,0,0,1431816,1428050,-3766
INV-BAL-777398,2025-06-25,Eldoret,AGO,1065112,0,0,1065112,1063003,-2109
INV-BAL-187183,2026-03-18,Nairobi,LPG,1791175,0,20385,1770790,1765941,-4849
INV-BAL-428856,2026-02-20,Eldoret,LUB,1720328,0,31484,1688844,1687054,-1790
INV-BAL-324545,2025-05-31,Nairobi,AGO,1701943,0,0,1701943,1701169,-774
INV-BAL-878365,2025-08-19,Mombasa (KOSF),JETA1,1061525,0,0,1061525,1061227,-298
INV-BAL-163207,2026-05-19,Mombasa (KOSF),DPK,1615282,0,0,1615282,1611240,-4042
INV-BAL-948580,2026-03-01,Mombasa (Kipevu),LUB,1735789,0,45417,1690372,1690743,371
INV-BAL-253745,2025-06-02,Kisumu,LUB,1607933,760673,0,2368606,2365894,-2712
INV-BAL-137472,2025-09-15,Mombasa (Kipevu),PMS,1996442,0,52573,1943869,1939603,-4266
INV-BAL-762193,2025-05-10,Eldoret,HFO,1936123,644568,0,2580691,2582264,1573
INV-BAL-724028,2025-02-11,Nairobi,DPK,800909,0,119986,680923,682466,1543
INV-BAL-905460,2026-02-19,Eldoret,DPK,828519,0,0,828519,825825,-2694
INV-BAL-803775,2025-03-20,Mombasa (Kipevu),AGO,1098412,0,0,1098412,1094417,-3995
INV-BAL-677356,2025-10-12,Kisumu,JETA1,667800,0,20507,647293,642835,-4458
INV-BAL-521172,02/06/2025,Kisumu,AGO,1531001,0,0,1531001,1529887,-1114
INV-BAL-091608,2025-01-03,Nairobi,DPK,1370434,480826,0,1851260,1850701,-559
INV-BAL-321248,2025-09-04,Mombasa (Kipevu),LPG,878750,677304,0,1556054,1552996,-3058
INV-BAL-418229,2025-09-18,Kisumu,AGO,718212,0,62242,655970,654527,-1443
INV-BAL-438048,2025-11-18,Kisumu,AGO,1686682,0,45190,1641492,1636626,-4866
INV-BAL-012112,2026-05-04,Kisumu,DPK,1889680,0,0,1889680,1885318,-4362
INV-BAL-645507,2025-03-08,Mombasa (Kipevu),LPG,660093,0,46083,614010,614747,737
INV-BAL-471126,2025-01-13,Mombasa (KOSF),PMS,821232,0,45040,776192,774087,-2105
INV-BAL-883690,2025-09-03,Mombasa (KOSF),LPG,1753564,0,50350,1703214,1704846,1632
INV-BAL-469926,2026-05-21,Mombasa (Kipevu),LUB,726152,0,60356,665796,667116,1320
INV-BAL-875474,2026-06-04,Nairobi,PMS,1997919,0,43484,1954435,1951483,-2952
INV-BAL-318000,2026-01-17,Mombasa (KOSF),PMS,1725863,0,42651,1683212,1682044,-1168
INV-BAL-711172,2026-03-31,Mombasa (KOSF),LUB,1694917,0,47093,1647824,1643909,-3915
INV-BAL-848999,2025-01-11,Eldoret,JETA1,1557192,593129,0,2150321,2148289,-2032
INV-BAL-086337,2025-11-21,Mombasa (Kipevu),PMS,1059881,598055,22536,1635400,1632149,-3251
INV-BAL-481847,2025-07-10,Eldoret,LPG,1280247,0,0,1280247,1276949,-3298
INV-BAL-970037,2025-12-01,Nairobi,JETA1,1304986,351700,22559,1634127,1636113,1986
INV-BAL-144810,2026-01-27,Kisumu,HFO,1340644,0,42113,1298531,1294444,-4087
INV-BAL-387038,2025-02-24,Mombasa (Kipevu),AGO,1709118,0,0,1709118,1710910,1792
INV-BAL-156593,2026-01-21,Eldoret,AGO,1627900,0,59891,1568009,1565468,-2541
INV-BAL-702746,2026-01-30,Mombasa (Kipevu),HFO,822168,571751,47724,1346195,1345345,-850
INV-BAL-627289,2026-06-16,Eldoret,HFO,1156385,0,146362,1010023,1005460,-4563
INV-BAL-503145,2025-01-02,Mombasa (Kipevu),LPG,1213115,795198,0,2008313,2008642,329
INV-BAL-856313,2026-04-26,Mombasa (KOSF),PMS,1611986,729411,25424,2315973,2313429,-2544
INV-BAL-286842,2026-01-30,Nairobi,JETA1,1306345,0,0,1306345,1302863,-3482
INV-BAL-941587,2025-08-04,Eldoret,LUB,1966707,0,35324,1931383,1927959,-3424
INV-BAL-353072,2025-03-29,Kisumu,LPG,730061,0,0,730061,728646,-1415
INV-BAL-321423,2025-06-22,Mombasa (Kipevu),LUB,753517,386091,0,1139608,1137514,-2094
INV-BAL-433719,23/01/2026,Eldoret,LPG,1959656,0,0,1959656,1961424,1768
INV-BAL-201213,2026-01-29,Kisumu,LUB,1283961,481103,0,1765064,1762569,-2495
INV-BAL-088611,2026-01-23,Mombasa (KOSF),LPG,768889,0,55214,713675,708985,-4690
INV-BAL-176603,2025-06-20,Mombasa (KOSF),DPK,1045182,413896,0,1459078,1457970,-1108
INV-BAL-900942,2026-01-29,Eldoret,HFO,1950250,485426,0,2435676,2432121,-3555
INV-BAL-470287,2025-10-30,Nairobi,JETA1,1808813,0,0,1808813,1805786,-3027
INV-BAL-481958,2026-06-22,Mombasa (Kipevu),LUB,1491498,0,0,1491498,1487154,-4344
INV-BAL-144815,2026-04-10,Eldoret,HFO,528248,0,86088,442160,443473,1313
INV-BAL-631618,2026-06-16,Mombasa (Kipevu),JETA1,641865,362713,0,1004578,999737,-4841
INV-BAL-937573,2025-03-08,Kisumu,HFO,1907039,0,105922,1801117,1800133,-984
INV-BAL-530117,,Eldoret,LUB,1870537,0,0,1870537,1871596,1059
INV-BAL-441751,02/06/2025,Eldoret,LPG,1430916,0,38398,1392518,1388428,-4090
INV-BAL-925697,2026-02-18,Nairobi,AGO,1233809,716327,20350,1929786,1929221,-565
INV-BAL-979467,2025-05-22,Kisumu,JETA1,853024,0,23834,829190,827593,-1597
INV-BAL-104531,2026-06-21,Nairobi,HFO,1918861,0,0,1918861,1920730,1869
INV-BAL-589042,2025-08-20,Kisumu,LUB,568506,0,33124,535382,536821,1439
INV-BAL-500262,2025-07-18,Kisumu,LUB,1816050,700353,0,2516403,2516446,43
INV-BAL-831213,2026-03-01,Mombasa (Kipevu),JETA1,844392,0,29227,815165,814268,-897
INV-BAL-431862,2026-05-29,Nairobi,HFO,1298064,0,74830,1223234,1222719,-515
INV-BAL-969710,2026-04-25,Nairobi,LUB,1633923,0,148079,1485844,1484992,-852
INV-BAL-323361,2025-09-24,Kisumu,AGO,1820040,0,0,1820040,1821515,1475
INV-BAL-866873,2026-03-01,Mombasa (KOSF),LPG,1757288,0,0,1757288,1752995,-4293
INV-BAL-560974,29/06/2025,Mombasa (Kipevu),HFO,1596386,566583,46654,2116315,2116751,436
INV-BAL-163277,2025-05-06,Nairobi,AGO,1367424,0,0,1367424,1365017,-2407
INV-BAL-089837,2026-04-14,Mombasa (KOSF),DPK,1320946,0,45199,1275747,1271451,-4296
INV-BAL-027944,2026-04-01,Mombasa (KOSF),PMS,1072392,0,0,1072392,1070884,-1508
INV-BAL-269864,2026-04-22,Eldoret,HFO,1433127,0,18772,1414355,1410309,-4046
INV-BAL-019200,2025-11-10,Nairobi,JETA1,505480,0,0,505480,503922,-1558
INV-BAL-527124,2025-08-16,Mombasa (Kipevu),DPK,887375,429840,0,1317215,1318855,1640
INV-BAL-876563,2026-01-21,Kisumu,LUB,1500965,0,118485,1382480,1382994,514
INV-BAL-976928,2025-10-14,Mombasa (KOSF),HFO,778344,693028,46621,1424751,1423825,-926
INV-BAL-295922,30/03/2026,Mombasa (KOSF),LPG,617107,626818,0,1243925,1245902,1977
INV-BAL-341690,2026-04-08,Mombasa (Kipevu),PMS,796144,0,49463,746681,744834,-1847
INV-BAL-774638,2026-01-08,Nairobi,HFO,1886460,0,0,1886460,1883719,-2741
INV-BAL-514652,2025-08-12,Nairobi,HFO,768898,720691,0,1489589,1486328,-3261
INV-BAL-180367,2025-01-03,Mombasa (Kipevu),PMS,1615732,263842,47915,1831659,1833600,1941
INV-BAL-672693,2025-07-06,Mombasa (Kipevu),DPK,786387,0,0,786387,785320,-1067
INV-BAL-709263,2026-02-16,Kisumu,LUB,1948317,788792,54539,2682570,2680323,-2247
INV-BAL-704404,2025-08-09,Mombasa (Kipevu),HFO,826978,0,36821,790157,790416,259
INV-BAL-159195,2025-01-26,Nairobi,AGO,1583998,0,42301,1541697,1539468,-2229
INV-BAL-027562,2025-01-12,Nairobi,PMS,1377481,0,0,1377481,1375961,-1520
INV-BAL-082766,2026-06-23,Mombasa (KOSF),DPK,1032665,527468,37999,1522134,1519053,-3081
INV-BAL-901550,2026-03-24,Mombasa (KOSF),LUB,1029932,0,0,1029932,1028588,-1344
INV-BAL-427238,2025-10-23,Mombasa (Kipevu),AGO,594671,639691,0,1234362,1235827,1465
INV-BAL-181267,2026-02-07,Kisumu,LUB,1584269,382452,0,1966721,1968437,1716
INV-BAL-322993,2025-04-22,Nairobi,JETA1,1589869,0,0,1589869,1587274,-2595
INV-BAL-116866,2025-05-15,Eldoret,LPG,650858,0,0,650858,648785,-2073
INV-BAL-243027,2025-07-31,Nairobi,DPK,535389,0,0,535389,530578,-4811
INV-BAL-154950,2025-03-29,Mombasa (KOSF),LUB,1660859,0,0,1660859,1659052,-1807
INV-BAL-616033,2026-02-25,Kisumu,PMS,929633,0,72419,857214,853234,-3980
INV-BAL-813398,2026-04-11,Mombasa (Kipevu),DPK,790073,483433,71942,1201564,1199712,-1852
INV-BAL-676373,2026-04-18,Mombasa (Kipevu),LPG,1068230,783785,0,1852015,1850404,-1611
INV-BAL-811608,2026-04-28,Mombasa (Kipevu),DPK,1979704,0,76857,1902847,1902186,-661
INV-BAL-008586,2025-11-25,Kisumu,AGO,1212949,0,0,1212949,1213133,184
INV-BAL-867706,2026-05-25,Eldoret,LUB,1315511,0,55907,1259604,1256038,-3566
INV-BAL-462366,2025-09-03,Mombasa (KOSF),PMS,1435174,0,48949,1386225,1381986,-4239
INV-BAL-980238,2026-05-25,Kisumu,JETA1,500002,0,0,500002,499736,-266
INV-BAL-675848,2025-03-19,Mombasa (Kipevu),PMS,1122256,0,0,1122256,1124217,1961
INV-BAL-454687,2025-12-26,Nairobi,HFO,1957221,0,0,1957221,1956844,-377
INV-BAL-590635,,Mombasa (KOSF),LPG,1007084,0,0,1007084,1008674,1590
INV-BAL-831390,2025-06-26,Kisumu,JETA1,767675,0,0,767675,767752,77
INV-BAL-726502,2025-05-21,Nairobi,PMS,1193817,0,27703,1166114,1161714,-4400
INV-BAL-135783,2025-06-30,Nairobi,AGO,758773,567741,0,1326514,1326587,73
INV-BAL-418850,2025-04-30,Mombasa (Kipevu),PMS,755452,266039,42974,978517,979944,1427
INV-BAL-530541,2025-11-02,Nairobi,LUB,1256109,0,0,1256109,1254659,-1450
INV-BAL-399053,2026-06-10,Kisumu,PMS,1087921,352637,0,1440558,1437723,-2835
INV-BAL-600289,2025-01-06,Kisumu,DPK,1608544,0,67910,1540634,1536866,-3768
