payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-36770,INV-12635,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-04-16,23678,1
PAY-99356,INV-47054,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-18,210117,1
PAY-11717,INV-74548,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-06-24,41827,1
PAY-71946,INV-86688,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-11,59523,1
PAY-71294,INV-54498,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-10,38892,1
PAY-36262,INV-20444,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-05-01,206958,1
PAY-16297,INV-43301,OMC-003,Rubis Energy,GB04LOQO13315098393010,04/05/2025,94375,1
PAY-86775,INV-63957,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-03-23,141692,1
PAY-92581,INV-84427,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-25,189009,1
PAY-12860,INV-59199,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-09-11,132796,1
PAY-80637,INV-78981,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-02-07,136002,1
PAY-20034,INV-84877,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-23,54073,1
PAY-96991,INV-60043,OMC-007,Kobil,GB37IDDX82449353487401,18/05/2026,20161,2
PAY-77998,INV-91328,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,16/11/2025,23718,1
PAY-59977,INV-25323,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-03-25,20267,2
PAY-27299,INV-37454,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-04,33509,1
PAY-55625,INV-43257,OMC-017,KAA Aviation,GB54HVSS04902787429671,,56909,1
PAY-19216,INV-47621,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-15,22213,2
PAY-43004,INV-86743,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-31,53837,1
PAY-57378,INV-34396,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-04,201443,1
PAY-49625,INV-57764,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-03-04,41117,1
PAY-94032,INV-31159,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-03-16,57081,1
PAY-20094,INV-68343,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-01," KES 217,035 ",1
PAY-63125,INV-29006,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-01,103286,1
PAY-55119,INV-85021,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-03," KES 65,242 ",1
PAY-77129,INV-63399,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-01,155816,1
PAY-91213,INV-16423,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-07,113732,1
PAY-37555,INV-46313,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-01,232960,1
PAY-13648,INV-81645,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-13,279326,1
PAY-53872,INV-73222,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-07,89313,1
PAY-70061,INV-10310,OMC-010,Tamoil,GB34EABH79176936763201,,27281,1
PAY-62102,INV-42085,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-03-28,30510,1
PAY-89080,INV-87686,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-05-23,112955,1
PAY-50265,INV-26433,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-08-14,31017,1
PAY-91174,INV-60879,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-15,205984,1
PAY-28551,INV-87514,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-01-30,174807,1
PAY-36601,INV-80120,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-10,35745,1
PAY-89915,INV-62548,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-10-22,142405,1
PAY-10546,INV-41273,OMC-008,National Oil,GB08NAFX56342160733754,2025-05-05,268809,1
PAY-85388,INV-89144,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-08-31,54156,1
PAY-35678,INV-29368,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-08-04,199056,1
PAY-43112,INV-37627,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,,33135,1
PAY-61018,INV-62602,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-13,145867,1
PAY-66696,INV-49758,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-10-28,7980,2
PAY-13935,INV-94334,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,09/10/2025,15565,2
PAY-49149,INV-23578,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-03-12,46100,1
PAY-38877,INV-23240,OMC-010,Tamoil,GB34EABH79176936763201,2025-06-12,156173,1
PAY-63885,INV-89048,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-21,51092,1
PAY-47353,INV-66840,OMC-008,National Oil,GB08NAFX56342160733754,2025-07-19,46825,1
PAY-30648,INV-39985,OMC-007,Kobil,GB37IDDX82449353487401,2025-10-24,133318,1
PAY-20074,INV-49245,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-13,27237,2
PAY-86562,INV-30682,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-12-22,206834,1
PAY-37168,INV-19575,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-20,44113,1
PAY-41405,INV-55867,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-12-21,53006,1
PAY-20148,INV-97641,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-08-07,24431,1
PAY-60473,INV-85734,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-04-13,12606,2
PAY-34599,INV-33968,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-21,233740,1
PAY-71356,INV-13983,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-02-06,196630,1
PAY-73914,INV-54234,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-07-29,28064,1
PAY-69263,INV-16181,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-05-21,106513,1
PAY-95391,INV-17959,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-01-12,165016,1
PAY-93979,INV-25583,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-28,154038,1
PAY-66808,INV-46471,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-10-12," KES 179,381 ",1
PAY-30607,INV-61290,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-07-02,250120,1
PAY-83779,INV-95782,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-05,205608,1
PAY-91620,INV-89832,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,21/09/2025,110159,1
PAY-93883,INV-98404,OMC-004,Gulf Energy,GB89GWUW86379402654235,29/04/2026,23489,2
PAY-64465,INV-13910,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-04,28029,1
PAY-55325,INV-39284,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-05,87681,1
PAY-45346,INV-98269,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-07,39347,1
PAY-44024,INV-14774,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-16,77417,1
PAY-68673,INV-40647,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-10,102087,1
PAY-68525,INV-60315,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-07-15,162808,1
PAY-52252,INV-49915,OMC-006,Hashi Energy,GB05QCFC91361939909169,,59888,1
PAY-61334,INV-40638,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-25,45504,1
PAY-24267,INV-75590,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-08-09,21705,1
PAY-72413,INV-85970,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-03,31088,1
PAY-59340,INV-17997,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-01-27,238503,1
PAY-78689,INV-94569,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-04-11,255305,1
PAY-92488,INV-51435,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-30,48972,1
PAY-18055,INV-98171,OMC-008,National Oil,GB08NAFX56342160733754,2026-06-05,123829,1
PAY-69564,INV-22502,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-12,244591,1
PAY-93344,INV-53025,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-03-17,146401,1
PAY-78460,INV-17501,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-11,183839,1
PAY-11625,INV-45397,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-04-09,23094,1
PAY-15753,INV-42401,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-01-01,8418,2
PAY-12933,INV-70550,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-02-24,127732,1
PAY-47160,INV-68823,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,26/04/2026,126864,1
PAY-97889,INV-36017,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-17,93744,1
PAY-23196,INV-39914,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-02,14484,2
PAY-38371,INV-13641,OMC-011,Hass Petroleum,GB56WGCN65876036690967,,180750,1
PAY-35967,INV-24115,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-11-21,169046,1
PAY-90415,INV-89222,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,,30765,1
PAY-41340,INV-44850,OMC-007,Kobil,GB37IDDX82449353487401,2026-01-20,121871,1
PAY-12293,INV-94981,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-05-08,177077,1
PAY-14525,INV-83421,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-01-15,106937,1
PAY-94366,INV-71849,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-07-01,24522,1
PAY-82102,INV-45139,OMC-008,National Oil,GB08NAFX56342160733754,,170856,1
PAY-46702,INV-34966,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-04-09,18598,2
PAY-76441,INV-85611,OMC-003,Rubis Energy,GB04LOQO13315098393010,17/03/2026,38354,1
PAY-20233,INV-97691,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-19,189213,1
PAY-54138,INV-42952,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-08-22,60700,1
PAY-81372,INV-13668,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-31,31285,1
PAY-70011,INV-42193,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-05-22,264112,1
PAY-19008,INV-87004,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-06-22,26042,1
PAY-59203,INV-26003,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-02-14,103667,1
PAY-52271,INV-11213,OMC-008,National Oil,GB08NAFX56342160733754,2025-09-27,262804,1
PAY-24686,INV-47678,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-12,35295,1
PAY-16463,INV-50946,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-07-22,43786,1
PAY-62467,INV-49245,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-21,61175,1
PAY-48644,INV-29873,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-05-12," KES 211,249 ",1
PAY-12433,INV-85345,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-04-24," KES 289,383 ",1
PAY-90548,INV-89324,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-07-16,65460,2
PAY-33074,INV-79344,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-19,152775,1
PAY-27221,INV-92348,OMC-010,Tamoil,GB34EABH79176936763201,2026-07-05,139317,1
PAY-99868,INV-41265,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-04,115701,1
PAY-49793,INV-94728,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-03-03,32719,1
PAY-52673,INV-11443,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-04,10783,2
PAY-12902,INV-20948,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-26,14513,2
PAY-89117,INV-37264,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-16,141213,2
PAY-35997,INV-45042,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-07,79862,1
PAY-20217,INV-81433,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-09-19," KES 65,638 ",1
PAY-14434,INV-51605,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-22,119503,1
PAY-87874,INV-86739,OMC-010,Tamoil,GB34EABH79176936763201,2025-04-22,66718,1
PAY-77552,INV-67997,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-02-10,20442,1
PAY-47117,INV-93697,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-06-30,228298,1
PAY-91666,INV-85898,OMC-007,Kobil,GB37IDDX82449353487401,20/03/2025,169619,1
PAY-97153,INV-65445,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,23/03/2025,294198,1
PAY-29541,INV-79462,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-18,39207,1
PAY-67966,INV-93166,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-16,82965,1
PAY-23462,INV-28871,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-02,12454,2
PAY-51015,INV-59272,OMC-010,Tamoil,GB34EABH79176936763201,2026-02-14,127166,1
PAY-52657,INV-22771,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-06-13,59814,1
PAY-93476,INV-60765,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,31/08/2025," KES 205,249 ",1
PAY-14820,INV-10659,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-03,179352,1
PAY-35903,INV-52751,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-02,33014,1
PAY-99455,INV-30140,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-24,69480,2
PAY-61915,INV-92754,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-08-31,186490,1
PAY-18250,INV-12389,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-04,42935,1
PAY-25877,INV-86617,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-12,64003,1
PAY-58453,INV-23160,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-03,208855,1
PAY-89302,INV-34064,OMC-006,Hashi Energy,GB05QCFC91361939909169,18/02/2025,37500,1
PAY-28911,INV-25323,OMC-004,Gulf Energy,GB89GWUW86379402654235,11/03/2026,33469,1
PAY-15072,INV-86193,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-11-07,25661,1
PAY-42586,INV-54118,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-02-07,25509,1
PAY-99423,INV-76689,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-13,294714,1
PAY-28353,INV-87768,OMC-010,Tamoil,GB34EABH79176936763201,2026-06-10,287861,1
PAY-86332,INV-14637,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-09-01,51393,1
PAY-16731,INV-83786,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-01-18,120899,1
PAY-68117,INV-74707,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-30,174607,1
PAY-28790,INV-86386,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-02-10," KES 57,929 ",1
PAY-86163,INV-59452,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-12,32919,1
PAY-56922,INV-29373,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-03-22,35728,1
PAY-89890,INV-32787,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-27,196713,1
PAY-67061,INV-49088,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-02-28,59148,1
PAY-51228,INV-31659,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-04-25,39480,2
PAY-58829,INV-58490,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-29,125841,1
PAY-90938,INV-67978,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-02-16,151006,1
PAY-52845,INV-47426,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-07-01,127541,1
PAY-21885,INV-29461,OMC-004,Gulf Energy,GB89GWUW86379402654235,,172430,1
PAY-62431,INV-93208,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-02,12696,2
PAY-12299,INV-37457,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-02,56790,1
PAY-70653,INV-38021,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-21,28172,2
PAY-36943,INV-69954,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-04-15,55645,1
PAY-64753,INV-79709,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-03-24,229046,1
PAY-20180,INV-11440,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-11,63180,1
PAY-67888,INV-27746,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-04-22,90090,1
PAY-99456,INV-74870,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-18,115175,1
PAY-99978,INV-58432,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-06,12111,2
PAY-31533,INV-20795,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-24,19434,1
PAY-85895,INV-21632,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-14,81320,1
PAY-99065,INV-35856,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-04-03,173780,1
PAY-91818,INV-71741,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-03," KES 27,899 ",2
PAY-42677,INV-60277,OMC-007,Kobil,GB37IDDX82449353487401,2025-04-07,111214,1
PAY-43558,INV-32721,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-06-07,101196,1
PAY-90607,INV-51104,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-30,27387,1
PAY-67427,INV-41606,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-12-26,77768,2
PAY-59603,INV-57080,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-02-13,22255,1
PAY-39158,INV-51769,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-07-21,46252,1
PAY-88605,INV-92976,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-06-09,60150,1
PAY-79025,INV-52957,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-05-29,43732,1
PAY-12703,INV-13668,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-02-28,27849,1
PAY-63677,INV-54132,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-04-28,69067,2
PAY-75883,INV-80266,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-06-11,42121,1
PAY-40137,INV-94722,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-05,47743,1
PAY-42225,INV-99349,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-01-19,252894,1
PAY-68511,INV-26590,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-02-23,47956,1
PAY-52438,INV-20867,OMC-016,KPA Marine,GB31MOOJ96499091334123,18/07/2026,152460,1
PAY-86377,INV-14588,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-06," KES 157,857 ",1
PAY-33811,INV-43508,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-09-26,48353,1
PAY-74083,INV-46807,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-09,264895,1
PAY-14157,INV-68633,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-05-03,55884,1
PAY-95100,INV-86063,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-19,68187,2
PAY-46725,INV-82531,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-05,102312,1
PAY-34860,INV-18978,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-06,61909,2
PAY-43413,INV-59471,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-26,122401,1
PAY-35781,INV-88117,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-30,30992,1
PAY-88552,INV-85936,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-04,231194,1
PAY-86452,INV-51283,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-09,27254,1
PAY-71356,INV-46319,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-08-24,110083,1
PAY-80017,INV-71125,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-24,226190,1
PAY-99084,INV-13438,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-06-08,32589,1
PAY-74159,INV-83944,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-29,174757,1
PAY-95879,INV-48086,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-04-18,159439,1
PAY-55491,INV-52343,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-24,28800,1
PAY-17348,INV-83769,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-02-13,32822,2
PAY-97247,INV-59601,OMC-007,Kobil,GB37IDDX82449353487401,07/06/2026,217010,1
PAY-46273,INV-23282,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-13,88227,1
PAY-76490,INV-83057,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-09-30,98608,1
PAY-16687,INV-90287,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-03-29,195117,1
PAY-88013,INV-27998,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-18,156167,1
PAY-17728,INV-25928,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-19,25047,2
PAY-30502,INV-42626,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-05-14,61890,1
PAY-88510,INV-70284,OMC-010,Tamoil,GB34EABH79176936763201,2025-07-16,82830,1
PAY-91643,INV-65823,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-12-10,24486,1
PAY-94294,INV-19591,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-07-02,124998,1
PAY-11639,INV-95510,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-05-31,292970,1
PAY-89130,INV-84446,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-04-18,52177,1
PAY-37662,INV-85238,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-18,23899,2
PAY-71459,INV-63984,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-03-24,255685,1
PAY-78165,INV-77316,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-08-28,55328,1
PAY-83019,INV-21474,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-10,26753,1
PAY-30259,INV-30951,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-09-03,26900,1
PAY-56126,INV-40304,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-03-25,275328,1
PAY-61238,INV-12372,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-04,181974,1
PAY-61011,INV-97913,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-09-11,22565,1
PAY-91568,INV-71167,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-07-13,245740,1
PAY-84505,INV-50815,OMC-010,Tamoil,GB34EABH79176936763201,2025-04-01,195043,1
PAY-65693,INV-33776,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-04-08,182824,1
PAY-21479,INV-78237,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-11-23,79044,1
PAY-18060,INV-92820,OMC-008,National Oil,GB08NAFX56342160733754,,205327,1
PAY-36458,INV-24751,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-11-24,149537,1
PAY-17350,INV-48057,OMC-008,National Oil,GB08NAFX56342160733754,2025-09-26,144173,1
PAY-71235,INV-34206,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-12-08,37901,1
PAY-97377,INV-45366,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-28,126207,1
PAY-45102,INV-85537,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-04,47009,1
PAY-31738,INV-90894,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-14,30568,1
PAY-56874,INV-91771,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-12-15,128875,1
PAY-14352,INV-20587,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-24,89172,1
PAY-41399,INV-29474,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-04-15,36376,1
PAY-77339,INV-93328,OMC-008,National Oil,GB08NAFX56342160733754,2026-01-10,68043,1
PAY-66594,INV-87667,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-06-10,191845,1
PAY-88616,INV-88329,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-05,164714,1
PAY-17437,INV-56955,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-17,108260,1
PAY-87036,INV-91232,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-04-14,210612,1
PAY-75903,INV-55537,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-31,263001,1
PAY-59407,INV-45001,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-03-16,110894,1
PAY-98426,INV-17920,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-10-20,59119,1
PAY-84367,INV-68081,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-03-26,64889,1
PAY-29008,INV-49717,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-26,206265,1
PAY-78373,INV-51096,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-12-09,49671,2
PAY-39873,INV-33064,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-07,124171,1
PAY-66815,INV-12435,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-11-22,29888,1
PAY-97512,INV-56165,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-02-06,256426,1
PAY-28955,INV-74346,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-06-19,107572,1
PAY-94549,INV-45013,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-06-04,17771,1
PAY-26081,INV-82223,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-29," KES 37,119 ",1
PAY-58359,INV-94284,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-22,19765,2
PAY-74328,INV-71623,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-25,278476,1
PAY-22463,INV-71374,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-14,152860,1
PAY-17372,INV-48332,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-31," KES 44,325 ",1
PAY-90241,INV-57091,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-19,22498,1
PAY-28470,INV-44988,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-08-26,28860,1
PAY-45591,INV-54966,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-02-13,37346,1
